"year","filename","region","port_complex","comm_name_orig","comm_name","sci_name","landings_n"
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified","Fish","Osteichthyes spp.",123
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",308
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",309
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California","California halibut","Paralichthys californicus",24283
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",80722
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod","Lingcod","Ophiodon elongatus",8069
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",17
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue","Blue rockfish","Sebastes mystinus",32532
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary","Canary rockfish","Sebastes pinniger",11197
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper","Copper rockfish","Sebastes caurinus",4163
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1012
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified","Rockfish","Sebastes spp.",107431
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",22277
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab","Sanddab","Citharichthys spp.",1111
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white","White seabass","Atractoscion nobilis",301
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified","Shark","Selachimorpha spp.",185
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2019,"AnnualPortSideReport2019.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Barracuda, California","California barracuda","Sphyraena argentea",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, striped","Striped bass","Morone saxatilis",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Cabezon","Cabezon","Scorpaenichthys marmoratus",88
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Fishes, unspecified","Fish","Osteichthyes spp.",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",51
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",5
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Halibut, California","California halibut","Paralichthys californicus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",3582
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Lingcod","Lingcod","Ophiodon elongatus",940
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",261
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, blue","Blue rockfish","Sebastes mystinus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, canary","Canary rockfish","Sebastes pinniger",562
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, copper","Copper rockfish","Sebastes caurinus",42
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfishes, unspecified","Rockfish","Sebastes spp.",40453
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",8061
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sanddab","Sanddab","Citharichthys spp.",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Seabass, white","White seabass","Atractoscion nobilis",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Shark, unspecified","Shark","Selachimorpha spp.",6
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, albacore","Albacore tuna","Thunnus alalunga",19
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2000,"landings00_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Barracuda, California","California barracuda","Sphyraena argentea",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, striped","Striped bass","Morone saxatilis",1
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Cabezon","Cabezon","Scorpaenichthys marmoratus",107
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Dolphinfish","Common dolphinfish","Coryphaena hippurus",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Fishes, unspecified","Fish","Osteichthyes spp.",498
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",181
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Halfmoon","Halfmoon","Medialuna californiensis",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Halibut, California","California halibut","Paralichthys californicus",1
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Lingcod","Lingcod","Ophiodon elongatus",805
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",10
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",16
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfishes, unspecified","Rockfish","Sebastes spp.",31953
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",9677
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Salmon, silver (coho)","Coho salmon","Oncorhynchus kisutch",15
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Seabass, white","White seabass","Atractoscion nobilis",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Shark, blue","Blue shark","Prionace glauca",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Shark, leopard","Leopard shark","Triakis semifasciata",39
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Shark, unspecified","Shark","Selachimorpha spp.",50
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, albacore","Albacore tuna","Thunnus alalunga",414
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2001,"landings01_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Barracuda, California","California barracuda","Sphyraena argentea",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, striped","Striped bass","Morone saxatilis",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Cabezon","Cabezon","Scorpaenichthys marmoratus",70
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Fishes, unspecified","Fish","Osteichthyes spp.",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",5
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",95
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Halibut, California","California halibut","Paralichthys californicus",2
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",9847
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Lingcod","Lingcod","Ophiodon elongatus",2515
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, blue","Blue rockfish","Sebastes mystinus",11793
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, canary","Canary rockfish","Sebastes pinniger",243
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, copper","Copper rockfish","Sebastes caurinus",337
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1365
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",33
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfishes, unspecified","Rockfish","Sebastes spp.",24539
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",8746
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sanddab","Sanddab","Citharichthys spp.",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Seabass, white","White seabass","Atractoscion nobilis",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Shark, unspecified","Shark","Selachimorpha spp.",1
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sheephead, California","California sheephead","Semicossyphus pulcher",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Tuna, albacore","Albacore tuna","Thunnus alalunga",19
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",0
2002,"landings02_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Barracuda, California","California barracuda","Sphyraena argentea",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bass, striped","Striped bass","Morone saxatilis",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Cabezon","Cabezon","Scorpaenichthys marmoratus",644
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Fishes, unspecified","Fish","Osteichthyes spp.",55
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",3
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",1558
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Halibut, California","California halibut","Paralichthys californicus",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",10999
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Lingcod","Lingcod","Ophiodon elongatus",4036
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",3
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",0
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",2
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, blue","Blue rockfish","Sebastes mystinus",16127
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, canary","Canary rockfish","Sebastes pinniger",157
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, copper","Copper rockfish","Sebastes caurinus",515
2003,"landings03_cpfv2.pdf","Northern","Fort Bragg-Eureka-Crescent City","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",2033
