"","year","comm_name_orig","California","North","South","Unknown","Total"
"4074",2001,"Eel, monkeyface","236","0","0","0","236"
"4075",2001,"Eel, wolf (wolf-eel)","18","0","0","0","18"
"4076",2001,"Eel","79","0","0","0","79"
"4077",2001,"Escolar","1,017","0","555","5,618","7,190"
"4078",2001,"Fish, unspecified","995","0","0","2,811","3,806"
"4079",2001,"Flounder, arrowtooth","20,586","0","0","0","20,586"
"4080",2001,"Flounder, starry","91,768","0","0","0","91,768"
"4081",2001,"Flounder, unspecified","17,229","0","0","45","17,274"
"4082",2001,"Goby, yellowfin","82","0","0","285","367"
"4083",2001,"Greenling, kelp","23,779","0","0","0","23,779"
"4084",2001,"Grenadiers","466,009","0","0","0","466,009"
"4085",2001,"Grouper, broomtail","190","0","0","0","190"
"4086",2001,"Guitarfish, shovelnose","20,248","0","0","0","20,248"
"4087",2001,"Hagfishes","44,257","0","0","0","44,257"
"4088",2001,"Halfmoon","817","0","0","0","817"
"4089",2001,"Halibut, California","845,964","0","0","2,528","848,491"
"4090",2001,"Halibut, Pacific","644","0","0","0","644"
"4091",2001,"Halibut, unspecified","1,665","0","0","11","1,676"
"4092",2001,"Herring roe on kelp","53,720","0","0","0","53,720"
"4093",2001,"Herring, Pacific","241","0","0","0","241"
"4094",2001,"Herring, Roe","5,716,338","0","0","0","5,716,338"
"4095",2001,"Herring, round","5,286","0","0","0","5,286"
"4096",2001,"Hitch","0","0","0","66","66"
"4097",2001,"Jacksmelt","74,971","0","0","0","74,971"
"4098",2001,"Kelpfishes","5","0","0","0","5"
"4099",2001,"Lingcod","137,744","0","0","0","137,744"
"4100",2001,"Lizardfish, California","164","0","0","0","164"
"4101",2001,"Louvar","5,627","0","0","5,240","10,867"
"4102",2001,"Mackerel, Pacific","15,265,665","0","0","0","15,265,665"
"4103",2001,"Mackerel, bullet","101","0","0","0","101"
"4104",2001,"Mackerel, jack","7,989,477","0","0","0","7,989,477"
"4105",2001,"Mackerel, unspecified","1,217","0","0","0","1,217"
"4106",2001,"Midshipman, plainfin","608","0","0","0","608"
"4107",2001,"Mudsucker, longjaw","30","0","0","0","30"
"4108",2001,"Needlefish, California","2","0","0","0","2"
"4109",2001,"Oilfish","726","0","0","1,036","1,762"
"4110",2001,"Opah","100,107","0","0","1,034","101,141"
"4111",2001,"Opaleye","1,094","0","0","0","1,094"
"4112",2001,"Pacific Pomfret","8,028","0","0","0","8,028"
"4113",2001,"Queenfish","155","0","0","0","155"
"4114",2001,"Ray, Pacific electric","190","0","0","0","190"
"4115",2001,"Ray, bat","215","0","0","0","215"
"4116",2001,"Ray, unspecified","673","0","0","0","673"
"4117",2001,"Rockfish, China","10,368","0","0","0","10,368"
"4118",2001,"Rockfish, Pacific ocean perch","2,195","0","0","0","2,195"
"4119",2001,"Rockfish, aurora","275","0","0","64","339"
"4120",2001,"Rockfish, bank","123,531","0","0","0","123,531"
"4121",2001,"Rockfish, black-and-yellow","19,620","0","0","0","19,620"
"4122",2001,"Rockfish, black","229,343","0","0","0","229,343"
"4123",2001,"Rockfish, blackgill","177,785","0","0","2,160","179,945"
"4124",2001,"Rockfish, blue","26,564","0","0","0","26,564"
"4125",2001,"Rockfish, bocaccio","48,274","0","0","0","48,274"
"4126",2001,"Rockfish, bronzespotted","55","0","0","0","55"
"4127",2001,"Rockfish, brown","59,087","0","0","0","59,087"
"4128",2001,"Rockfish, canary","32,008","0","0","0","32,008"
"4129",2001,"Rockfish, chameleon","29","0","0","0","29"
"4130",2001,"Rockfish, chilipepper","761,792","0","0","0","761,792"
"4131",2001,"Rockfish, copper (whitebelly)","53","0","0","0","53"
"4132",2001,"Rockfish, copper","32,744","0","0","0","32,744"
"4133",2001,"Rockfish, cowcod","56","0","0","0","56"
"4134",2001,"Rockfish, darkblotched","38,487","0","0","0","38,487"
"4135",2001,"Rockfish, flag","65","0","0","0","65"
"4136",2001,"Rockfish, gopher","96,698","0","0","0","96,698"
"4137",2001,"Rockfish, grass","51,213","0","0","0","51,213"
"4138",2001,"Rockfish, greenblotched","1,094","0","0","0","1,094"
"4139",2001,"Rockfish, greenspotted","1,401","0","0","0","1,401"
"4140",2001,"Rockfish, greenstriped","626","0","0","0","626"
"4141",2001,"Rockfish, group black/blue","1,021","0","0","0","1,021"
"4142",2001,"Rockfish, group bocaccio/chili","26","0","0","0","26"
"4143",2001,"Rockfish, group bolina","35,977","0","0","0","35,977"
"4144",2001,"Rockfish, group canary/vermili","5","0","0","0","5"
"4145",2001,"Rockfish, group gopher","4,540","0","0","0","4,540"
"4146",2001,"Rockfish, group nearshore","6,250","0","0","0","6,250"
"4147",2001,"Rockfish, group red","22,672","0","0","28","22,700"
"4148",2001,"Rockfish, group rosefish","205,179","0","0","0","205,179"
"4149",2001,"Rockfish, group shelf","26,961","0","0","0","26,961"
"4150",2001,"Rockfish, group slope","397,917","0","0","0","397,917"
"4151",2001,"Rockfish, group small","7,327","0","0","0","7,327"
"4152",2001,"Rockfish, kelp","2,151","0","0","0","2,151"
"4153",2001,"Rockfish, olive","2,349","0","0","0","2,349"
"4154",2001,"Rockfish, pinkrose","3","0","0","0","3"
"4155",2001,"Rockfish, quillback","26,047","0","0","0","26,047"
"4156",2001,"Rockfish, redbanded","741","0","0","0","741"
"4157",2001,"Rockfish, rosethorn","511","0","0","0","511"
"4158",2001,"Rockfish, rosy","2,568","0","0","0","2,568"
"4159",2001,"Rockfish, shortbelly","11,470","0","0","0","11,470"
"4160",2001,"Rockfish, speckled","46","0","0","0","46"
"4161",2001,"Rockfish, splitnose","30,347","0","0","127","30,474"
"4162",2001,"Rockfish, starry","234","0","0","0","234"
"4163",2001,"Rockfish, swordspine","46","0","0","0","46"
"4164",2001,"Rockfish, treefish","3,398","0","0","0","3,398"
"4165",2001,"Rockfish, unspecified","33,637","0","0","55","33,692"
"4166",2001,"Rockfish, vermilion","25,314","0","0","0","25,314"
"4167",2001,"Rockfish, widow","731,293","0","0","0","731,293"
"4168",2001,"Rockfish, yelloweye","8,386","0","0","0","8,386"
"4169",2001,"Rockfish, yellowtail","91,558","0","0","0","91,558"
"4170",2001,"Sablefish","3,326,607","0","606","116","3,327,329"
"4171",2001,"Salmon, Roe (Chinook and Coho)","1,216","0","0","0","1,216"
"4172",2001,"Salmon, chinook","2,385,041","1,949","0","3,885","2,390,875"
"4173",2001,"Salmon, pink","89","0","0","0","89"
"4174",2001,"Salmon","108","0","0","0","108"
"4175",2001,"Sanddab, Pacific","16,989","0","0","0","16,989"
"4176",2001,"Sanddab, longfin","107","0","0","0","107"
"4177",2001,"Sanddab","1,715,339","0","0","0","1,715,339"
"4178",2001,"Sardine, Pacific","114,144,794","0","0","79,755","114,224,549"
"4179",2001,"Sargo","346","0","0","0","346"
"4180",2001,"Scorpionfish, California","42,751","0","0","71","42,822"
"4181",2001,"Sculpin, staghorn","6,801","0","0","0","6,801"
"4182",2001,"Sculpin, yellowchin","42","0","0","0","42"
"4183",2001,"Seabass, white","260,348","0","0","599","260,947"
"4184",2001,"Shad, threadfin","43,910","0","0","11,890","55,800"
"4185",2001,"Shark, Pacific angel","30,666","0","0","27","30,693"
"4186",2001,"Shark, bigeye thresher","1,161","0","0","1,795","2,956"
"4187",2001,"Shark, blue","34","0","0","0","34"
"4188",2001,"Shark, brown smoothhound","5,216","0","0","0","5,216"
"4189",2001,"Shark, gray smoothhound","1,064","0","0","0","1,064"
"4190",2001,"Shark, horn","7","0","0","0","7"
"4191",2001,"Shark, leopard","23,172","0","0","0","23,172"
"4192",2001,"Shark, pelagic thresher","2,605","0","0","150","2,755"
"4193",2001,"Shark, salmon","0","0","0","362","362"
"4194",2001,"Shark, sevengill","166","0","0","0","166"
"4195",2001,"Shark, shortfin mako","62,381","0","30","7,817","70,228"
"4196",2001,"Shark, sixgill","59","0","0","0","59"
"4197",2001,"Shark, soupfin","59,841","0","0","429","60,270"
"4198",2001,"Shark, spiny dogfish","6,556","0","0","0","6,556"
"4199",2001,"Shark, thresher","459,281","0","85","6,938","466,304"
"4200",2001,"Shark, unspecified","5,857","0","0","0","5,857"
"4201",2001,"Shark, white","86","0","0","0","86"
"4202",2001,"Sheephead, California","148,643","0","0","945","149,587"
"4203",2001,"Sierra, Pacific","103","0","0","0","103"
"4204",2001,"Silversides","6,334","0","0","0","6,334"
"4205",2001,"Skate, big","1,540","0","0","0","1,540"
"4206",2001,"Skate, unspecified","1,396,060","0","0","0","1,396,060"
"4207",2001,"Smelt, night","194,378","0","0","0","194,378"
"4208",2001,"Smelt, surf","136,000","0","0","0","136,000"
"4209",2001,"Smelt, whitebait","255","0","0","0","255"
"4210",2001,"Smelts, true","588","0","0","0","588"
"4211",2001,"Sole, Dover","5,313,546","0","0","0","5,313,546"
"4212",2001,"Sole, English","928,684","0","0","0","928,684"
"4213",2001,"Sole, butter","1,177","0","0","0","1,177"
"4214",2001,"Sole, fantail","274","0","0","0","274"
"4215",2001,"Sole, petrale","1,236,979","0","0","0","1,236,979"
"4216",2001,"Sole, rex","519,275","0","0","0","519,275"
"4217",2001,"Sole, rock","15,945","0","0","0","15,945"
"4218",2001,"Sole, sand","183,661","0","0","0","183,661"
"4219",2001,"Sole, unspecified","33,178","0","0","30","33,208"
"4220",2001,"Stickleback, threespine","111","0","0","0","111"
"4221",2001,"Stingray","186","0","0","0","186"
"4222",2001,"Surfperch, barred","11,151","0","0","0","11,151"
"4223",2001,"Surfperch, black","1,175","0","0","0","1,175"
"4224",2001,"Surfperch, calico","2","0","0","0","2"
"4225",2001,"Surfperch, pile","297","0","0","0","297"
"4226",2001,"Surfperch, rainbow","12","0","0","0","12"
"4227",2001,"Surfperch, redtail","16,266","0","0","0","16,266"
"4228",2001,"Surfperch, rubberlip","198","0","0","0","198"
"4229",2001,"Surfperch, shiner","211","0","0","0","211"
"4230",2001,"Surfperch, unspecified","13,238","0","0","0","13,238"
"4231",2001,"Surfperch, walleye","336","0","0","0","336"
"4232",2001,"Swordfish","654,116","0","21,904","2,675,361","3,351,381"
"4233",2001,"Thornyhead, longspine","1,314,383","0","0","443","1,314,826"
"4234",2001,"Thornyhead, shortspine","449,301","0","21","360","449,682"
"4235",2001,"Thornyheads","104,970","0","4","0","104,974"
"4236",2001,"Tomcod, Pacific","192","0","0","0","192"
"4237",2001,"Topsmelt","406","0","0","0","406"
"4238",2001,"Trawled fish, unspecified","29","0","0","0","29"
"4239",2001,"Triggerfish","72","0","0","0","72"
"4240",2001,"Tuna, albacore","6,347,713","7,449","4,340","188,000","6,547,502"
"4241",2001,"Tuna, bigeye","7,586","0","2,069","90,040","99,695"
"4242",2001,"Tuna, bluefin","423,092","0","498","5,585","429,175"
"4243",2001,"Tuna, skipjack, black","74","0","0","0","74"
"4244",2001,"Tuna, skipjack","4,186","0","121,026","0","125,212"
"4245",2001,"Tuna, unspecified","1,051","0","0","125","1,176"
"4246",2001,"Tuna, yellowfin","1,178,105","0","210,560","25,582","1,414,247"
"4247",2001,"Turbot","13,114","0","0","0","13,114"
"4248",2001,"Wahoo","1,050","0","0","252","1,302"
"4249",2001,"Whitefish, ocean","11,917","0","0","296","12,213"
"4250",2001,"Whiting, Pacific","5,084,234","0","0","0","5,084,234"
"4251",2001,"Yellowtail","75,034","0","0","10,201","85,235"
"4252",2001,"Crab, Dungeness","3,536,034","0","0","65","3,536,099"
"4253",2001,"Crab, box","33,465","0","0","0","33,465"
"4254",2001,"Crab, brown rock","4","0","0","0","4"
"4255",2001,"Crab, claws","2,560","0","0","181","2,741"
"4256",2001,"Crab, king","3,393","0","0","0","3,393"
"4257",2001,"Crab, red rock","1,768","0","0","0","1,768"
"4258",2001,"Crab, rock unspecified","1,182,328","0","0","20","1,182,348"
"4259",2001,"Crab, sand","732","0","0","0","732"
"4260",2001,"Crab, spider","64,328","0","0","0","64,328"
"4261",2001,"Crab, yellow rock","257","0","0","0","257"
"4262",2001,"Crayfish, signal","235","0","0","0","235"
"4263",2001,"Crayfish, unspecified","96,360","0","0","13,799","110,158"
"4264",2001,"Crustacean, unspecified","35","0","0","0","35"
"4265",2001,"Lobster, California spiny","694,706","0","0","12,143","706,849"
"4266",2001,"Prawn, ridgeback","362,551","0","0","34","362,585"
"4267",2001,"Prawn, spot","396,937","0","0","18,267","415,204"
"4268",2001,"Shrimp, Pacific Ocean","3,509,326","0","0","0","3,509,326"
"4269",2001,"Shrimp, bay","141,657","0","0","0","141,657"
"4270",2001,"Shrimp, brine","1,047,723","0","0","0","1,047,723"
"4271",2001,"Shrimp, coonstriped","82,149","0","0","0","82,149"
"4272",2001,"Shrimp, ghost","285","0","0","0","285"
"4273",2001,"Shrimp, mantis","7,777","0","0","0","7,777"
"4274",2001,"Shrimp, red rock","942","0","0","0","942"
"4275",2001,"Shrimp, unspecified","70,404","0","0","0","70,404"
"4276",2001,"Sea cucumber, unspecified","712,660","0","0","0","712,660"
"4277",2001,"Sea stars","4","0","0","0","4"
"4278",2001,"Urchin, purple sea","4,800","0","0","0","4,800"
"4279",2001,"Urchin, red","12,662,472","0","0","407,246","13,069,718"
"4280",2001,"Clam, California jackknife","1,006","0","0","0","1,006"
"4281",2001,"Clam, common littleneck","63","0","0","0","63"
"4282",2001,"Clam, gaper","17","0","0","0","17"
"4283",2001,"Clam, northern razor","3","0","0","0","3"
"4284",2001,"Clam, rosy razor","119","0","0","0","119"
"4285",2001,"Clam, unspecified","19","0","0","0","19"
"4286",2001,"Mussel","2,363","0","0","0","2,363"
"4287",2001,"Octopus, unspecified","12,221","0","0","4","12,224"
"4288",2001,"Scallop, unspecified","489","0","0","0","489"
"4289",2001,"Sea hare","810","0","0","0","810"
"4290",2001,"Snail, freshwater","0","0","0","2,025","2,025"
"4291",2001,"Snail, sea","5,723","0","0","0","5,723"
"4292",2001,"Snail, top","8,642","0","0","0","8,642"
"4293",2001,"Snails, moon","806","0","0","0","806"
"4294",2001,"Squid, jumbo","30","0","0","0","30"
"4295",2001,"Squid, market","189,398,265","0","0","12,967","189,411,232"
"4296",2001,"Whelk, Kellet's","40,812","0","0","0","40,812"
"4297",2001,"Algae, marine","30","0","0","0","30"
"4298",2001,"Kelp","989","0","0","0","989"
"4299",2001,"Worms, marine","178","0","0","0","178"
"4300",2000,"Anchovy, northern","25,911,754","0","0","0","25,911,754"
"4301",2000,"Barracuda, California","177,051","0","0","0","177,051"
"4302",2000,"Bass, barred sand","2","0","0","0","2"
"4303",2000,"Bass, giant sea","4,238","0","0","0","4,238"
"4304",2000,"Blacksmith","246","0","0","0","246"
"4305",2000,"Bonito, Pacific","96,192","0","0","0","96,192"
"4306",2000,"Butterfish (Pacific pompano)","5,644","0","0","0","5,644"
"4307",2000,"Cabezon","255,912","0","0","8","255,920"
"4308",2000,"Cabrilla, spotted","44","0","0","0","44"
"4309",2000,"Carp","0","0","0","1,902","1,902"
"4310",2000,"Cod, Pacific","21","0","0","0","21"
"4311",2000,"Corvina, shortfin","12","0","0","0","12"
"4312",2000,"Croaker, unspecifed","137","0","0","0","137"
"4313",2000,"Croaker, white","192,764","0","0","0","192,764"
"4314",2000,"Dolphin (fish)","8,546","0","8,870","63,236","80,652"
"4315",2000,"Eel, California moray","2,001","0","0","0","2,001"
"4316",2000,"Eel, monkeyface (prickleback)","246","0","0","0","246"
"4317",2000,"Escolar","422","0","693","10,446","11,561"
"4318",2000,"Fish, unspecified","15,158","0","0","0","15,158"
"4319",2000,"Flounder, arrowtooth","59,663","0","0","0","59,663"
"4320",2000,"Flounder, starry","47,477","0","0","0","47,477"
"4321",2000,"Flounder, unspecified","16,423","0","0","0","16,423"
"4322",2000,"Flyingfish","5","0","0","0","5"
"4323",2000,"Goby, yellowfin","229","0","0","0","229"
"4324",2000,"Goby, zebra","63","0","0","0","63"
"4325",2000,"Greenling, kelp","51,070","0","0","0","51,070"
"4326",2000,"Grenadier","496,280","0","0","0","496,280"
"4327",2000,"Grunion, California","73","0","0","0","73"
"4328",2000,"Guitarfish, shovelnose","20,432","0","0","0","20,432"
"4329",2000,"Hagfishes","69","0","0","0","69"
"4330",2000,"Halfmoon","1,464","0","0","0","1,464"
"4331",2000,"Halibut, California","847,302","0","0","219","847,521"
"4332",2000,"Halibut, Pacific","289","0","0","0","289"
"4333",2000,"Halibut, unspecified","8,115","0","0","0","8,115"
"4334",2000,"Herring, Pacific - roe on kelp","190,807","0","0","0","190,807"
"4335",2000,"Herring, Pacific - roe","7,604,982","0","0","0","7,604,982"
"4336",2000,"Herring, Pacific","56,418","0","0","0","56,418"
"4337",2000,"Herring, round","93,539","0","0","0","93,539"
"4338",2000,"Jacksmelt","16,003","0","0","0","16,003"
"4339",2000,"Kelpfishes","190","0","0","0","190"
"4340",2000,"Lingcod","122,503","0","0","0","122,503"
"4341",2000,"Lizardfish, California","1,089","0","0","0","1,089"
"4342",2000,"Louvar","5,352","0","0","0","5,352"
"4343",2000,"Mackerel, Pacific","48,316,798","0","0","0","48,316,798"
"4344",2000,"Mackerel, bullet","471","0","0","0","471"
"4345",2000,"Mackerel, jack","2,798,511","0","0","0","2,798,511"
"4346",2000,"Mackerel, unspecified","481","0","0","0","481"
"4347",2000,"Midshipman, plainfin","60","0","0","0","60"
"4348",2000,"Mudsucker, longjaw","5","0","0","0","5"
"4349",2000,"Mullet, striped","161","0","0","0","161"
"4350",2000,"Oilfish","0","0","0","2,954","2,954"
"4351",2000,"Opah","120,853","0","51","6,319","127,223"
"4352",2000,"Opaleye","7,381","0","0","0","7,381"
"4353",2000,"Ratfish, spotted","181","0","0","0","181"
"4354",2000,"Ray, Pacific electric","667","0","0","0","667"
"4355",2000,"Ray, bat","1,312","0","0","0","1,312"
"4356",2000,"Ray, unspecified","1,130","0","0","0","1,130"
"4357",2000,"Rockfish, China","12,350","0","0","0","12,350"
"4358",2000,"Rockfish, Pacific ocean perch","7,160","0","0","0","7,160"
"4359",2000,"Rockfish, aurora","1,524","0","0","0","1,524"
"4360",2000,"Rockfish, bank","180,425","0","0","0","180,425"
"4361",2000,"Rockfish, black-and-yellow","31,997","0","0","0","31,997"
"4362",2000,"Rockfish, black","110,578","0","0","25","110,603"
"4363",2000,"Rockfish, blackgill","99,094","0","0","0","99,094"
"4364",2000,"Rockfish, blue","17,777","0","0","0","17,777"
"4365",2000,"Rockfish, bocaccio","54,632","0","0","0","54,632"
"4366",2000,"Rockfish, bronzespotted","61","0","0","0","61"
"4367",2000,"Rockfish, brown","29,078","0","0","0","29,078"
"4368",2000,"Rockfish, canary","35,463","0","0","0","35,463"
"4369",2000,"Rockfish, chilipepper","978,216","0","0","0","978,216"
"4370",2000,"Rockfish, copper","21,967","0","0","0","21,967"
"4371",2000,"Rockfish, cowcod","1,622","0","0","0","1,622"
"4372",2000,"Rockfish, darkblotched","25,124","0","0","0","25,124"
"4373",2000,"Rockfish, flag","279","0","0","0","279"
"4374",2000,"Rockfish, gopher","77,890","0","0","0","77,890"
"4375",2000,"Rockfish, grass","62,794","0","0","0","62,794"
"4376",2000,"Rockfish, greenblotched","477","0","0","0","477"
"4377",2000,"Rockfish, greenspotted","6,478","0","0","0","6,478"
"4378",2000,"Rockfish, group black/blue","48","0","0","0","48"
"4379",2000,"Rockfish, group bolina","67,449","0","0","0","67,449"
"4380",2000,"Rockfish, group canary/vermili","23","0","0","0","23"
"4381",2000,"Rockfish, group deepwater reds","271","0","0","0","271"
"4382",2000,"Rockfish, group gopher","12,059","0","0","0","12,059"
"4383",2000,"Rockfish, group nearshore","6,748","0","0","0","6,748"
"4384",2000,"Rockfish, group red","40,312","0","0","0","40,312"
"4385",2000,"Rockfish, group rosefish","188,591","0","0","0","188,591"
