"year","filename","area","port","EUREKA","X","X.1","CRESCENT.CITY","TRINIDAD","SHELTER.COVE","SAN.FRANCISCO","PRINCETON.HALF.MOON","BERKELEY","ALAMEDA","ALL.OTHER.PORTS","MONTEREY","MOSS.LANDING","SANTA.CRUZ","VENTURA","SANTA.BARBARA.HARBOR","OXNARD","TERMINAL.ISLAND","SAN.PEDRO","DANA.POINT","NEWPORT.BEACH","LONG.BEACH","REDONDO.BEACH","AVALON","WILMINGTON","BODEGA.BAY","FORT.BRAGG","POINT.ARENA","ALBION","X.2","MORRO.BAY","AVILA.PORT.SAN.LUIS","SAN.SIMEON","SAN.DIEGO","MISSION.BAY","OCEANSIDE"
2017,"Table 17PUB.pdf",NA,NA,NA,"5","$20",NA,NA,NA,NA,NA,"Rockfish, canary...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"19","$19",NA,NA,NA,NA,NA,"Tuna, unspecified.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2","$8",NA,NA,NA,NA,NA,"Surfperch, redtail..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2","$8",NA,NA,NA,NA,NA,"Rockfish, copper...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"3","$5",NA,NA,NA,NA,NA,"Rockfish, black..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"33,301","$177,366",NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"32,494","$140,057",NA,NA,NA,NA,NA,NA,"Crab, Dungeness..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,380","$5,175",NA,NA,NA,NA,NA,NA,"Crab, rock unspecified....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"418","$2,989",NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"300","$1,350",NA,NA,NA,NA,NA,NA,"Prawn, spot........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"228","$684",NA,NA,NA,NA,NA,NA,"Crayfish, unspecified......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"74","$485",NA,NA,NA,NA,NA,NA,"Salmon, Chinook...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"34,894","$150,740",NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"RICHMOND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,141","$11,198",NA,NA,NA,NA,NA,NA,"Salmon, Chinook...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"522","$4,158",NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"74","$259",NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"55","$138",NA,NA,NA,NA,NA,NA,"Rockfish, unspecified......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,792","$15,753",NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"SOUTH SAN FRANCISCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"888","$7,079",NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"338","$1,944",NA,NA,NA,NA,NA,NA,"Crab, Dungeness..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"123","$554",NA,NA,NA,NA,NA,NA,"Surfperch, unspecified....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,349","$9,576",NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"SAN RAFAEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"318","$2,488",NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"360","$1,530",NA,NA,NA,NA,NA,NA,"Crab, Dungeness..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"261","$1,180",NA,NA,NA,NA,NA,NA,"Mudsucker, longjaw.........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"58","$522",NA,NA,NA,NA,NA,NA,"Salmon, Chinook...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"50","$300",NA,NA,NA,NA,NA,NA,"Shrimp, bay........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"112","$280",NA,NA,NA,NA,NA,NA,"Rockfish, yellowtail..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"60","$180",NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,219","$6,480",NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"ALL OTHER PORTS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"6,614","$29,870",NA,NA,NA,NA,NA,NA,"Crab, Dungeness..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"3,731","$15,067",NA,NA,NA,NA,NA,NA,"Shrimp, bay........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,206","$8,906",NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"781","$7,269",NA,NA,NA,NA,NA,NA,"Salmon, Chinook...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2,308","$2,770",NA,NA,NA,NA,NA,NA,"Sole, petrale.......................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"238","$1,224",NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"113","$1,125",NA,NA,NA,NA,NA,NA,"Mudsucker, longjaw.........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"217","$1,083",NA,NA,NA,NA,NA,NA,"Sea urchin, red..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"254","$889",NA,NA,NA,NA,NA,NA,NA,"Crab, brown rock...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1,639","$820",NA,NA,NA,NA,NA,NA,NA,"Sanddab..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"747","$374",NA,NA,NA,NA,NA,NA,NA,"Rockfish, chilipepper.......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"101","$352",NA,NA,NA,NA,NA,NA,NA,"Tuna, albacore..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"644","$322",NA,NA,NA,NA,NA,NA,NA,"Rockfish, bocaccio..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"35","$280",NA,NA,NA,NA,NA,NA,NA,"Goby, yellowfin.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"20","$49",NA,NA,NA,NA,NA,NA,NA,"Bullhead, brown.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"241","$48",NA,NA,NA,NA,NA,NA,NA,"Skate, unspecified...........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"5","$40",NA,NA,NA,NA,NA,NA,NA,"Sculpin, staghorn.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"17","$2",NA,NA,NA,NA,NA,NA,NA,"Shark, soupfin...................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2","$1",NA,NA,NA,NA,NA,NA,NA,"Rockfish, cowcod.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2","$1",NA,NA,NA,NA,NA,NA,NA,"Sole, rock............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1","$1",NA,NA,NA,NA,NA,NA,NA,"Rockfish, widow................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"2","$0",NA,NA,NA,NA,NA,NA,NA,"Mackerel, Pacific..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"11","$0",NA,NA,NA,NA,NA,NA,NA,"Shark, spiny dogfish........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"24","$0",NA,NA,NA,NA,NA,NA,NA,"Rockfish, shortbelly.........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"466","$0",NA,NA,NA,NA,NA,NA,NA,"Whiting, Pacific.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"1","$0",NA,NA,NA,NA,NA,NA,NA,"Sole, curlfin........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"11","$0",NA,NA,NA,NA,NA,NA,NA,"Sole, rex..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"39","$0",NA,NA,NA,NA,NA,NA,NA,"Rockfish, group shelf......................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"19,468","$70,491",NA,NA,NA,NA,NA,NA,NA,"Port Totals:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 17PUB.pdf",NA,NA,NA,"14,161,565","$26,218,208",NA,NA,NA,NA,NA,NA,NA,"San Francisco Area Totals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"10,460,873","$5,228,513",NA,NA,NA,NA,NA,NA,NA,NA,"Squid, market.....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"70,626","$1,005,793",NA,NA,NA,NA,NA,NA,NA,NA,"Prawn, spot........................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"17,779","$170,864",NA,NA,NA,NA,NA,NA,NA,NA,"Salmon, Chinook...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"40,068","$161,079",NA,NA,NA,NA,NA,NA,NA,NA,"Crab, Dungeness..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"2,801,476","$139,531",NA,NA,NA,NA,NA,NA,NA,NA,"Anchovy, northern............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"86,598","$91,573",NA,NA,NA,NA,NA,NA,NA,NA,"Sablefish.............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"5,165","$47,769",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, gopher...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"4,027","$39,744",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, black-and-yellow...........................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"10,027","$36,642",NA,NA,NA,NA,NA,NA,NA,NA,"Lingcod................................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"4,854","$27,821",NA,NA,NA,NA,NA,NA,NA,NA,"Seabass, white.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"1,670","$13,520",NA,NA,NA,NA,NA,NA,NA,NA,"Cabezon..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"3,261","$12,842",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, blue....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"101,160","$10,116",NA,NA,NA,NA,NA,NA,NA,NA,"Sardine, Pacific.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"970","$6,297",NA,NA,NA,NA,NA,NA,NA,NA,"Halibut, California.............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"272","$2,681",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, grass.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"935","$2,093",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, vermilion...........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"219","$1,776",NA,NA,NA,NA,NA,NA,NA,NA,"Greenling, kelp..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"539","$1,617",NA,NA,NA,NA,NA,NA,NA,NA,"Whitefish, ocean...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"188","$1,394",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, brown................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"182","$1,292",NA,NA,NA,NA,NA,NA,NA,NA,"Thornyhead, shortspine..................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"654","$961",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, bocaccio..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"242","$937",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, black..................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"186","$733",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, kelp....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"878","$732",NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, jack....................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"619","$732",NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, unspecified.....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"212","$678",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, canary...............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"199","$477",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, yellowtail..........................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"155","$319",NA,NA,NA,NA,NA,NA,NA,NA,"Sanddab..............................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"28","$273",NA,NA,NA,NA,NA,NA,NA,NA,"Rockfish, China.................................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"188","$188",NA,NA,NA,NA,NA,NA,NA,NA,"Mackerel, Pacific..............................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Table 18PUB.pdf",NA,NA,NA,"22","$115",NA,NA,NA,NA,NA,NA,NA,NA,"Sheephead, California.....................................................",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
