year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, starry.................................................................",292,"$1,097 "
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, kelp....................................................................",128,"$1,096 "
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Mackerel, unspecified.....................................................",955,$834 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, canary...............................................................",193,$423 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Sheephead, California.....................................................",40,$420 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Crab, rock unspecified....................................................",333,$330 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, yellowtail..........................................................",121,$281 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, aurora................................................................",182,$212 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, chilipepper.......................................................",139,$168 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, unspecified......................................................",56,$140 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, greenspotted...................................................",78,$126 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Sole, English......................................................................",126,$92 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Sole, Dover.........................................................................","1,123",$87 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, widow................................................................",43,$86 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, black..................................................................",35,$70 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, greenblotched.................................................",43,$43 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Skate, longnose................................................................",283,$40 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Prickleback, monkeyface (eel)......................................",8,$32 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, redbanded........................................................",39,$28 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Sole, sand..........................................................................",27,$27 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Shark, soupfin...................................................................",50,$25 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, brown................................................................",10,$25 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Whiting, Pacific.................................................................",152,$25 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, blue....................................................................",10,$20 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Flounder, unspecified......................................................",13,$19 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Crab, tanner.......................................................................",155,$16 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, quillback...........................................................",6,$16 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Whitefish, ocean...............................................................",5,$15 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, greenstriped....................................................",5,$8 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Shark, leopard...................................................................",7,$4 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, treefish.............................................................",1,$4 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Surfperch, rainbow...........................................................",2,$3 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Octopus, unspecified......................................................",12,$2 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Squid, jumbo......................................................................",31,$2 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Shark, brown smoothhound...........................................",8,$1 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, rosy...................................................................",1,$1 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, darkblotched...................................................",1,$1 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Sole, rex..............................................................................",6,$0 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Crab, red rock....................................................................",15,$0 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Rockfish, shortraker.........................................................",13,$0 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,"Flounder, starry.................................................................",19,$0 
2017,Table 18PUB.pdf,Monterey,MOSS LANDING,Port Totals:,"10,244,431","$4,493,731 "
2017,Table 18PUB.pdf,Monterey,,,,
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Crab, Dungeness..............................................................","245,283","$1,059,687 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Salmon, Chinook...............................................................","35,439","$389,305 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Crab, rock unspecified....................................................","50,443","$84,874 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Halibut, California.............................................................","9,933","$61,942 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Sablefish.............................................................................,"13,282","$38,600 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Lingcod................................................................................,"6,496","$19,290 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Seabass, white.................................................................","1,757","$11,307 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Jacksmelt............................................................................,"6,553","$11,226 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Tuna, albacore..................................................................","3,643","$8,197 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, yellowtail..........................................................","2,616","$7,360 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, vermilion...........................................................","2,128","$6,034 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, chilipepper.......................................................","1,270","$3,807 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Croaker, white....................................................................","4,422","$3,410 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Sanddab..............................................................................,"1,096","$3,315 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, bocaccio..........................................................","1,719","$2,928 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, canary...............................................................","1,065","$2,921 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, widow................................................................",515,"$1,451 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Mackerel, jack....................................................................",990,"$1,422 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Mackerel, Pacific..............................................................","1,246","$1,258 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Crab, red rock....................................................................",610,"$1,068 "
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Thornyhead, shortspine..................................................",423,$747 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Anchovy, northern............................................................","2,000",$680 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, greenspotted...................................................",208,$626 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Butterfish (Pacific pompano).........................................,320,$536 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Sole, petrale.......................................................................",127,$436 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, yelloweye.........................................................",139,$417 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, blue....................................................................",133,$399 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Surfperch, barred..............................................................",127,$350 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, blackgill............................................................",110,$240 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Flounder, starry.................................................................",84,$212 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Opah....................................................................................,60,$180 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Grenadier............................................................................,567,$142 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, olive...................................................................",33,$99 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, unspecified......................................................",31,$92 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Shark, thresher..................................................................",43,$86 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, brown................................................................",28,$83 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Surfperch, walleye...........................................................",40,$80 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Shark, soupfin...................................................................",35,$70 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, copper...............................................................",22,$66 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, China.................................................................",20,$60 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Surfperch, rubberlip.........................................................",12,$36 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Sardine, Pacific.................................................................",100,$30 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, quillback...........................................................",3,$10 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Thornyhead, longspine...................................................",15,$8 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Rockfish, greenstriped....................................................",2,$7 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Greenling, kelp..................................................................",1,$3 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Whiting, Pacific.................................................................",5,$1 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Crab, tanner.......................................................................",3,$0 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Sole, sand..........................................................................",2,$0 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,"Salmon, Roe (Chinook, Coho)........................................",10,$0 
2017,Table 18PUB.pdf,Monterey,SANTA CRUZ,Port Totals:,"395,210","$1,725,094 "
2017,Table 18PUB.pdf,Monterey,,,,
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Rockfish, grass.................................................................","1,348","$14,572 "
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Rockfish, black-and-yellow...........................................","1,094","$10,536 "
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,Cabezon..............................................................................,"1,195","$9,173 "
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,Lingcod................................................................................,"1,159","$2,389 "
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Rockfish, black..................................................................",134,$271 
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Greenling, kelp..................................................................",75,$152 
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Rockfish, kelp....................................................................",27,$55 
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,"Rockfish, vermilion...........................................................",6,$14 
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,Port Totals:,"5,037","$37,161 "
2017,Table 18PUB.pdf,Monterey,ALL OTHER PORTS,Monterey Area Totals,"24,260,110","$13,265,493 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Squid, market.....................................................................","52,045,559","$25,988,613 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Lobster, California spiny.................................................","78,380","$1,467,925 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Prawn, spot........................................................................","85,400","$1,205,760 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Prawn, ridgeback..............................................................","302,735","$708,534 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Halibut, California.............................................................","52,431","$312,878 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sea urchin, red..................................................................","96,921","$267,961 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Tuna, bigeye......................................................................","42,621","$164,006 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Swordfish............................................................................,"29,436","$147,157 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Seabass, white.................................................................","27,334","$108,674 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Bonito, Pacific...................................................................","220,973","$66,383 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, yellow rock..............................................................","27,115","$50,937 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Thornyhead, shortspine..................................................","4,855","$39,374 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, rock unspecified....................................................","23,590","$39,344 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Mackerel, Pacific..............................................................","320,879","$34,534 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Opah....................................................................................,"21,544","$32,096 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, Dungeness..............................................................","5,646","$29,642 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Lizardfish, California........................................................","44,018","$26,141 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sea cucumber, warty.......................................................","4,991","$24,955 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Yellowtail............................................................................,"7,545","$24,367 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, Pacific angel.........................................................","10,154","$18,209 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Tuna, yellowfin..................................................................","4,870","$17,999 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sea cucumber, giant red................................................","3,706","$17,590 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Croaker, white....................................................................","23,552","$14,556 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sheephead, California.....................................................","3,366","$14,088 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, red rock....................................................................","2,934","$12,430 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Cabezon..............................................................................,"1,532","$12,011 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Sablefish.............................................................................,"3,920","$11,239 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, shortfin mako........................................................","4,397","$6,606 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Lingcod................................................................................,"2,187","$5,785 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Sanddab..............................................................................,"2,424","$5,139 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, grass.................................................................",455,"$4,882 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, petrale.......................................................................","2,247","$4,111 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, thresher..................................................................","2,485","$4,033 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Guitarfish, shovelnose....................................................","2,362","$3,793 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Bass, giant sea.................................................................","1,148","$3,789 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Wahoo.................................................................................,"1,415","$3,711 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Whitefish, ocean...............................................................","1,420","$3,592 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, vermilion...........................................................","2,814","$3,574 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shrimp, unspecified.........................................................","1,098","$2,477 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Ray, bat...............................................................................","4,503","$2,190 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, spider........................................................................","2,808","$1,977 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Snails, moon......................................................................","1,946","$1,936 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Fish, unspecified..............................................................","1,697","$1,928 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Butterfish (Pacific pompano).........................................,"1,916","$1,811 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, English......................................................................","2,396","$1,736 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Prawn, golden....................................................................",780,"$1,716 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Skate, unspecified...........................................................","2,873","$1,664 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, brown rock...............................................................",888,"$1,600 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, greenspotted...................................................","1,073","$1,172 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Scorpionfish, California...................................................",660,"$1,068 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, fantail........................................................................","1,319","$1,047 "
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Escolar................................................................................,746,$894 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Thornyhead, longspine...................................................",431,$832 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Whelk, Kellet's...................................................................",937,$773 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Dolphin (fish).....................................................................,243,$729 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, rock............................................................................",725,$725 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, bocaccio..........................................................",622,$540 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Spiders, sea.......................................................................",258,$516 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Tuna, skipjack...................................................................",478,$478 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Mackerel, jack....................................................................","6,030",$394 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Ray, Pacific electric........................................................",101,$282 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, yellowtail..........................................................",90,$277 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, chilipepper.......................................................",290,$277 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, box.............................................................................",109,$264 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, unspecified..............................................................",544,$263 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, king............................................................................",90,$247 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, claws........................................................................",110,$247 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, gopher...............................................................",45,$225 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, greenstriped....................................................",178,$218 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Mackerel, unspecified.....................................................",118,$206 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, copper...............................................................",72,$206 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, swell........................................................................",129,$193 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, treefish.............................................................",17,$170 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, brown smoothhound...........................................",156,$148 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Opaleye...............................................................................,240,$144 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Octopus, unspecified......................................................",122,$128 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Mussel.................................................................................,120,$120 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, canary...............................................................",62,$117 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shrimp, mantis...................................................................",14,$84 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Goby, yellowfin.................................................................",27,$81 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Stingray...............................................................................,150,$75 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sardine, Pacific.................................................................","182,677",$63 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, unspecified...........................................................",72,$61 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, starry.................................................................",98,$54 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sea urchin, purple............................................................",11,$50 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, flag.....................................................................",51,$49 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, brown................................................................",22,$32 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Thornyheads......................................................................,31,$31 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Anchovy, northern............................................................",998,$27 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, Dover.........................................................................",28,$24 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, leopard...................................................................",78,$21 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, pelagic red..............................................................","1,936",$19 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Ray, unspecified...............................................................",37,$19 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, blue....................................................................",9,$14 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, curlfin........................................................................",25,$13 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Barracuda, California.......................................................",36,$12 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Grenadier............................................................................,24,$12 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, kelp....................................................................",7,$11 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Skate, longnose................................................................",20,$8 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, southern kelp..........................................................",7,$7 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crab, spider/sheep claws..............................................",6,$6 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, black..................................................................",4,$4 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, widow................................................................",3,$3 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, speckled...........................................................",14,$3 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Mullet, striped....................................................................",2,$2 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, greenblotched.................................................",2,$2 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sole, sand..........................................................................",127,$1 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, soupfin...................................................................",3,$1 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Rockfish, squarespot......................................................",1,$1 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, spiny dogfish........................................................",25,$0 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Shark, gray smoothhound..............................................",7,$0 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Sea cucumber, unspecified...........................................",27,$0 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Tuna, bluefin......................................................................",15,$0 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,"Crustacean, unspecified................................................",2,$0 
2017,Table 19PUB.pdf,Santa Barbara,Ventura,Port Totals:,"53,742,966","$30,939,138 "
2017,Table 19PUB.pdf,Santa Barbara,,,,
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Squid, market.....................................................................","35,555,303","$17,775,392 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Prawn, spot........................................................................","46,266","$645,813 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Anchovy, northern............................................................","92,864","$32,268 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Mackerel, Pacific..............................................................","213,871","$20,616 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Thornyhead, shortspine..................................................",431,"$2,997 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Sardine, Pacific.................................................................","21,075","$1,743 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,Sablefish.............................................................................,515,"$1,552 "
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Sea cucumber, giant red................................................",111,$555 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Sea urchin, red..................................................................",790,$395 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,Stingray...............................................................................,"2,300",$65 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Mackerel, jack....................................................................","2,601",$22 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Bonito, Pacific...................................................................",205,$21 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Shark, thresher..................................................................",58,$1 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,"Barracuda, California.......................................................",13,$0 
2017,Table 19PUB.pdf,Santa Barbara,PORT HUENEME,Port Totals:,"35,936,403","$18,481,438 "
2017,Table 19PUB.pdf,Santa Barbara,,,,
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, brown smoothhound...........................................",164,
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Lobster, California spiny.................................................","200,909","$3,876,550 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sea urchin, red..................................................................","1,788,795","$3,064,420 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Thornyhead, shortspine..................................................","214,583","$1,833,995 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, red rock....................................................................","491,716","$834,274 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Sablefish.............................................................................,"288,662","$830,501 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Halibut, California.............................................................","57,391","$326,601 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, yellow rock..............................................................","188,130","$320,362 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, brown rock...............................................................","106,972","$197,184 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Prawn, ridgeback..............................................................","66,039","$172,532 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sea cucumber, giant red................................................","32,383","$159,158 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, box.............................................................................","47,557","$134,391 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, vermilion...........................................................","42,131","$130,613 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, grass.................................................................","9,445","$108,399 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Seabass, white.................................................................","26,126","$103,499 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sea cucumber, warty.......................................................","16,945","$86,187 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Swordfish............................................................................,"22,006","$80,663 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Yellowtail............................................................................,"34,181","$76,003 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, spider........................................................................","39,321","$62,897 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Thornyhead, longspine...................................................","14,332","$62,189 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, copper...............................................................","8,690","$58,017 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Whelk, Kellet's...................................................................","42,038","$49,641 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Hagfishes...........................................................................,"38,074","$39,983 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, rock unspecified....................................................","22,587","$38,637 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Cabezon..............................................................................,"4,346","$34,829 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Lingcod................................................................................,"8,088","$29,354 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, Dungeness..............................................................","6,435","$29,298 "
