"year","filename","port","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, Shelf","landings",NA,"","","","","128","2","","4","","1","","135"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","46","0","","1","","0","","47"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, Slope","landings",NA,"123","59","1,837","475","304","40","624","2,969","928","486","766","8,611"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"19","28","830","349","123","27","175","1,070","352","196","240","3,409"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, tiger","landings",NA,"","","","","","","","","","15","","15"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","","","","","","39","","39"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, vermillion","landings","6","13","65","4","19","","","","21","24","103","","255"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","8","16","130","5","38","","","","42","48","206","","493"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, widow","landings",NA,"","","","","15","","","","","8","2","25"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","7","","","","","1","1","9"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, yelloweye","landings",NA,"","","","","28","43","","","","","","71"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","13","43","","","","","","56"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Rockfish, yellowtail","landings",NA,"","","","","","","","87","1","","","88"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","","","","128","2","","","130"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Sablefish","landings",NA,"9,327","23,171","53,535","20,740","26,458","9,063","38,924","61,421","69,940","42,498","24,530","379,607"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"12,374","39,895","92,983","35,611","38,359","14,563","67,172","100,752","137,716","83,701","48,004","671,130"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Salmon, chinook","landings",NA,"","","348","91","22,813","55,864","10,138","2,657","4,701","","","96,612"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","2,544","617","103,389","257,565","48,807","12,871","25,543","","","451,336"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Sculpin, other sp.","landings",NA,"","6","","","","","","","","","","6"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","3","","","","","","","","","","3"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Shark, spiny dogfish","landings",NA,"","","","","","","2","","","","","2"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","","","","","0","","","","","0"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Shrimp, pink","landings",NA,"","","258,854","890,342","820,434","729,178","694,651","466,919","506,909","60,999","","4,428,286"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value",NA,"","","124,786","439,713","400,299","357,632","342,971","238,260","254,078","30,378","","2,188,117"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Sole, Dover","landings",NA,"124,953","115,973","178,053","63,006","135,347","89,991","219,451","363,813","271,890","115,927","54,921","1,733,325"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","55,788","51,283","81,105","27,619","59,580","39,757","98,898","165,308","122,288","51,913","24,048","777,587"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","407","797","251","37","245","","145","221","36","35","31","2,205"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","130","255","80","12","69","","46","71","11","11","10","695"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","16,043","8,784","2,924","44","702","1","26","332","1,465","36,344","44,787","111,452"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","16,525","10,903","3,939","1","939","0","0","426","1,862","42,382","46,352","123,329"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","7,246","8,168","12,170","7,286","14,347","1,793","13,023","22,664","16,651","5,165","5,144","113,657"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","2,776","3,086","4,650","2,703","4,935","668","4,726","8,163","6,021","1,867","1,718","41,313"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","2,521","33,104","22,514","4,208","28,524","7,493","17,689","39,616","59,195","24,858","8,999","248,721"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","1,325","13,977","10,104","1,712","11,106","3,938","7,925","17,705","26,877","11,603","3,533","109,805"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","3,866","6,480","14,532","7,627","19,059","9,979","13,807","31,634","27,763","14,798","8,468","158,013"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","2,953","3,903","10,916","5,769","14,373","8,745","8,964","23,116","21,031","12,342","7,327","119,439"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","","","","","","12,993","147,404","76,863","15,660","","","252,920"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","","","","","","16,891","213,969","98,365","27,405","","","356,630"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","landings","","12","14","6","27","5","6","29","38","23","24","","184"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","","0","0","0","0","0","0","0","0","0","0","","0"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","Total","landings","14,437,334","4,942,969","6,203,805","7,208,051","12,132,648","21,525,392","71,272,094","91,341,985","61,625,453","40,963,470","6,390,751","11,307,690","349,351,642"
"2013","1_YR_LBS_$$_BY_PORT.pdf","42-BROOKINGS","","value","32,809,848","8,467,221","7,699,238","6,329,983","9,016,827","9,582,849","16,501,958","26,451,657","19,655,594","12,013,234","2,809,914","25,622,914","176,961,237"
