"source","table","year","port_complex","category","type","comm_name_orig","comm_name","sci_name","landings_lb","landings_kg","value_usd"
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",64175000,29109294.0662118,1657560
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Barracuda, California","California barracuda","Sphyraena argentea",62185,28206.6451345131,45597
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Bass, giant sea","Giant sea bass","Stereolepis gigas",10792,4895.16948286027,8155
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",12911600,5856603.99322634,2463210
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",37624,17065.9615106685,27109
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",6696,3037.25489781619,2348
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",217528,98669.0536756513,68380
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Dolphinfish","Common dolphinfish","Coryphaena hippurus",2947,1336.7368852844,559
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",192423,87281.6157709805,72191
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Flyingfish","Flyingfish","Exocoetidae spp.",61333,27820.1843858663,24579
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Hake, Pacific","Pacific hake (whiting)","Merluccius productus",35,15.8757349796247,35
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Halfmoon","Halfmoon","Medialuna californiensis",1733,786.075677705416,1259
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",92434,41927.3624887608,140536
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Herring, Pacific","Pacific herring","Clupea pallasii pallasii",15,6.80388641983915,11
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",3698,1677.38479870434,1812
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",99484000,45125189.1060852,8812390
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Mullet, striped","Striped mullet","Mugil cephalus",7,3.17514699592493,4
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Opaleye","Opaleye","Girella nigricans",6074,2755.12040760686,4048
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Queenfish","Queenfish","Seriphus politus",385,174.633084775871,46
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",455341,206539.229753065,148464
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",1109305,503172.348330644,571363
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",1011310,458722.558349835,181771
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Salmon","Salmon","Oncorhynchus spp.",19,8.61825613179625,40
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",1662,753.870615318177,1813
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sardine, Pacific","Pacific sardine","Sardinops sagax",46689,21177.7768703913,4181
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sculpin","California scorpionfish","Scorpaena guttata",10960,4971.37301076247,9231
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Seabass, white","White seabass","Atractoscion nobilis",386979,175530.744190862,474942
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, bigeye thresher","Bigeye thresher shark","Alopias superciliosus",39,17.6901046915818,27
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, bonito","Shortfin mako shark","Isurus oxyrinchus",126203,57244.7251895306,81252
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, common thresher","Common thresher shark","Alopias vulpinus",1213250,550321.01325799,837242
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, miscellaneous","Shark","Selachimorpha spp.",839734,380896.983925147,500676
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, Pacific angel","Pacific angel shark","Squatina californica",7,3.17514699592493,35
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",11260,5107.45073915925,6442
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sheephead, California","California sheephead","Semicossyphus pulcher",3319,1505.47326849641,1294
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Skate","Skate","Rajidae spp.",858,389.182303214799,207
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",21835,9904.19066514585,3308
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Smelt, true","True smelt","Osmeridae spp.",743,337.019173996032,139
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",869,394.171819922681,159
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sole, English","English sole","Parophrys vetulus",132,59.8742004945845,79
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",1412,640.472508320858,881
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",34012,15427.5856607713,12687
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Swordfish","Swordfish","Xiphias gladius",812578,368579.22795067,2113950
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",216,97.9759644456837,130
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",1534400,695992.221506746,1259130
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, bigeye","Bigeye tuna","Thunnus obesus",1231920,558789.583888549,723642
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",3464750,1571584.36487585,2137670
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",91610,41553.6023280976,90295
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",83570200,37906809.9255494,45777200
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, skipjack, black","Black skipjack tuna","Euthynnus lineatus",13250,6010.09967085791,1325
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",91048700,41299000.8982672,55024600
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Wahoo","Wahoo","Acanthocybium solandri",3890,1764.47454487828,2652
"FB 173","Table 7",1980,"Los Angeles","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",207877,94291.4331531268,95856
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, black","Black abalone","Haliotis cracherodii",171261,77682.6928098715,214316
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, green","Green abalone","Haliotis fulgens",46980,21309.7722669362,106014
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, miscellaneous","Abalone","Haliotis spp.",268,121.562770701126,1252
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, pink","Pink abalone","Haliotis corrugata",46828,21240.8262178818,100943
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, red","Red abalone","Haliotis rufescens",4441,2014.40397270038,8401
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Abalone, white","White abalone","Haliotis sorenseni",220,99.7903341576408,610
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Mollusk, miscellaneous","Mollusk","Mollusca spp.",27280,12374.0014355475,7289
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Mussel","Mussel","Mytilidae spp.",60,27.2155456793566,21
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",620,281.227305353351,1020
"FB 173","Table 7",1980,"Los Angeles","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",15775600,7155692.70698763,883320
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",5233,2373.64917566788,7010
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",88,39.9161336630563,44
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Lobster, California spiny","California spiny lobster","Panulirus interruptus",51,23.1332138274531,17
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",7737,3509.44461535303,27771
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Shrimp, miscellaneous","Shrimp","Decapoda spp.",213,96.6151871617159,906
"FB 173","Table 7",1980,"Monterey","Crustaceans","Landings","Shrimp, Pacific ocean","Ocean (pink) shrimp","Pandalus jordani",147,66.6780869144236,82
"FB 173","Table 7",1980,"Monterey","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",167,75.7499354742092,94
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",6679590,3029811.44607289,174985
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Bonito, Pacific","Pacific bonito","Sarda chiliensis",230,104.326258437534,103
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Butterfish, Pacific","Pacific pompano (butterfish)","Peprilus simillimus",45997,20863.8909102227,56809
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Cabezon","Cabezon","Scorpaenichthys marmoratus",2999,1360.32369153984,892
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",655631,297389.257155037,165843
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Dolphinfish","Common dolphinfish","Coryphaena hippurus",8,3.62873942391421,NA
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Fish, miscellaneous","Fish","Osteichthyes spp.",14888,6753.08406790435,3570
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Flounder, miscellaneous","Flounder","Pleuronectidae spp.",50943,23107.3590590577,20881
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Halibut, California","California halibut","Paralichthys californicus",69505,31526.9417073947,73879
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Herring, Pacific","Pacific herring","Clupea pallasii pallasii",345849,156874.487627663,146607
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Lingcod","Lingcod","Ophiodon elongatus",523407,237413.451956583,99419
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Mackerel","Mackerel","Scombridae spp.",748916,339702.626800017,79016
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Rockfish group, boccaccio/chilipepper","Bocaccio/chilipepper rockfish group","Sebastes spp.",3021269,1370424.74131873,551765
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Rockfish, miscellaneous","Rockfish","Sebastes spp.",3001564,1361486.7025252,716786
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sablefish","Sablefish","Anoplopoma fimbria",1694070,768417.324483793,317838
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Salmon","Salmon","Oncorhynchus spp.",699787,317418.084405332,1617235
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sanddab, Pacific","Pacific sanddab","Citharichthys sordidus",155205,70399.8127860756,43850
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sardine, Pacific","Pacific sardine","Sardinops sagax",150,68.0388641983915,45
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Seabass, white","White seabass","Atractoscion nobilis",1315,596.474042805898,1885
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Shark, common thresher","Common thresher shark","Alopias vulpinus",827,375.120937947132,367
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Shark, miscellaneous","Shark","Selachimorpha spp.",71526,32443.652004361,16189
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Shark, soupfin","Soupfin shark","Galeorhinus galeus",29634,13441.7580110342,6882
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Skate","Skate","Rajidae spp.",56192,25488.2657135734,9140
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Smelt, top or jack","Top or jack smelt","Atherinops affinis, Atherinopsis californiensis",7396,3354.76959740869,1505
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Smelt, true","True smelt","Osmeridae spp.",1226,556.104316714853,303
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",12046,5463.97438755882,4630
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, Dover","Dover sole","Microstomus pacificus",862072,391029.331581571,177135
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, English","English sole","Parophrys vetulus",570625,258831.179221381,151299
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, miscellaneous","Sole","Pleuronectiformes spp.",15596,7074.22750692075,4910
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, petrale","Petrale sole","Eopsetta jordani",265802,120565.774544406,122133
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, rex","Rex sole","Glyptocephalus zachirus",55592,25216.1102567799,18775
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Sole, sand","Sand sole","Psettichthys melanostictus",3983,1806.65864068129,1365
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Surfperch","Surfperch","Embiotocidae spp.",2628,1192.04090075582,667
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Thornyhead","Thornyhead","Sebastolobus spp.",144023,65327.7422562995,32280
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, albacore","Albacore tuna","Thunnus alalunga",2678860,1215110.61164335,2103680
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, bigeye","Bigeye tuna","Thunnus obesus",144,65.3173096304558,108
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",80,36.2873942391421,30
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, miscellaneous","Tuna","Scombridae spp.",616,279.412935641394,505
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",40,18.1436971195711,200
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",65,29.483507819303,29
"FB 173","Table 7",1980,"Monterey","Fish","Landings","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",1627,737.994880338553,656
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Abalone, pink","Pink abalone","Haliotis corrugata",133,60.3277929225738,213
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Abalone, red","Red abalone","Haliotis rufescens",864,391.903857782735,1748
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Mollusk, miscellaneous","Mollusk","Mollusca spp.",NA,NA,NA
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Mussel","Mussel","Mytilidae spp.",100,45.3592427989276,50
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Octopus","Octopus","Octopoda spp.",4920,2231.67474570724,2672
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Oyster, European flat","European flat oyster","Ostrea edulis",2017,914.89592725437,11262
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Oyster, giant Pacific","Pacific oyster","Crassostrea gigas",25544,11586.5649805581,49613
"FB 173","Table 7",1980,"Monterey","Mollusks","Landings","Squid, market","Market squid","Doryteuthis opalescens",15712600,7127116.3840243,2008200
"FB 173","Table 7",1980,"San Diego","Crustaceans","Landings","Crab, Dungeness","Dungeness crab","Metacarcinus magister",1488,674.945532848043,911
"FB 173","Table 7",1980,"San Diego","Crustaceans","Landings","Crab, rock","Rock crab","Cancer spp.",129081,58550.1641972838,81216
"FB 173","Table 7",1980,"San Diego","Crustaceans","Landings","Lobster, California spiny","California spiny lobster","Panulirus interruptus",151843,68874.8350431757,485587
"FB 173","Table 7",1980,"San Diego","Crustaceans","Landings","Prawn, spot","California spot prawn","Pandalus platyceros",1114,505.301964780054,3315
"FB 173","Table 7",1980,"San Diego","Crustaceans","Landings","Shrimp, miscellaneous","Shrimp","Decapoda spp.",158,71.6676036223057,474
"FB 173","Table 7",1980,"San Diego","Echinoderms","Landings","Sea urchin","Sea urchin","Strongylocentrotus spp.",2084090,945327.443248171,249752
"FB 173","Table 7",1980,"San Diego","Fish","Landings","Anchovy, northern","Northern anchovy","Engraulis mordax",458,207.745332019089,131
