"tsn","level","sci_name","kingdom","phylum","class","order","family","genus","species"
"74474","Family","Turbinellidae","Animalia","Mollusca","Gastropoda","Neogastropoda","Turbinellidae",NA,NA
"74544","Species","Mitra florida","Animalia","Mollusca","Gastropoda","Neogastropoda","Mitridae","Mitra","Mitra florida"
"75281","Genus","Conus","Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus",NA
"76456","Genus","Melampus","Animalia","Mollusca","Gastropoda","Archaeopulmonata","Ellobiidae","Melampus",NA
"768125","Species","Istiompax indica","Animalia","Chordata","Teleostei","Perciformes","Istiophoridae","Istiompax","Istiompax indica"
"768126","Species","Kajikia albida","Animalia","Chordata","Teleostei","Perciformes","Istiophoridae","Kajikia","Kajikia albida"
"768127","Species","Kajikia audax","Animalia","Chordata","Teleostei","Perciformes","Istiophoridae","Kajikia","Kajikia audax"
"775091","Species","Lithobates grylio","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates grylio"
"78022","Family","Aplysiidae","Animalia","Mollusca","Gastropoda","Anaspidea","Aplysiidae",NA,NA
"78156","Order","Nudibranchia","Animalia","Mollusca","Gastropoda","Nudibranchia",NA,NA,NA
"78255","Species","Hypselodoris edenticulata","Animalia","Mollusca","Gastropoda","Nudibranchia","Chromodorididae","Hypselodoris","Hypselodoris edenticulata"
"78807","Class","Polyplacophora","Animalia","Mollusca","Polyplacophora",NA,NA,NA,NA
"79118","Class","Bivalvia","Animalia","Mollusca","Bivalvia",NA,NA,NA,NA
"79342","Species","Anadara ovalis","Animalia","Mollusca","Bivalvia","Arcoida","Arcidae","Anadara","Anadara ovalis"
"79454","Species","Mytilus edulis","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus edulis"
"79455","Species","Mytilus californianus","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus californianus"
"79555","Species","Geukensia demissa","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Geukensia","Geukensia demissa"
"79578","Family","Pinnidae","Animalia","Mollusca","Bivalvia","Pterioida","Pinnidae",NA,NA
"79611","Family","Pectinidae","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae",NA,NA
"79619","Species","Chlamys islandica","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Chlamys","Chlamys islandica"
"79718","Species","Placopecten magellanicus","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Placopecten","Placopecten magellanicus"
"79734","Species","Argopecten gibbus","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Argopecten","Argopecten gibbus"
"79737","Species","Argopecten irradians","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Argopecten","Argopecten irradians"
"79757","Species","Patinopecten caurinus","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Patinopecten","Patinopecten caurinus"
"79771","Species","Nodipecten nodosus","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Nodipecten","Nodipecten nodosus"
"79779","Species","Spondylus americanus","Animalia","Mollusca","Bivalvia","Ostreoida","Spondylidae","Spondylus","Spondylus americanus"
"79820","Species","Lima lima","Animalia","Mollusca","Bivalvia","Limoida","Limidae","Lima","Lima lima"
"79868","Species","Crassostrea gigas","Animalia","Mollusca","Bivalvia","Ostreoida","Ostreidae","Crassostrea","Crassostrea gigas"
"79872","Species","Crassostrea virginica","Animalia","Mollusca","Bivalvia","Ostreoida","Ostreidae","Crassostrea","Crassostrea virginica"
"79885","Species","Ostrea edulis","Animalia","Mollusca","Bivalvia","Ostreoida","Ostreidae","Ostrea","Ostrea edulis"
"79913","Family","Unionidae","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae",NA,NA
"79916","Species","Alasmidonta viridis","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Alasmidonta","Alasmidonta viridis"
"80035","Species","Amblema plicata","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Amblema","Amblema plicata"
"80060","Species","Quadrula quadrula","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Quadrula","Quadrula quadrula"
"80279","Species","Megalonaias nervosa","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Megalonaias","Megalonaias nervosa"
"80289","Species","Potamilus purpuratus","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Potamilus","Potamilus purpuratus"
"80873","Species","Clinocardium nuttallii","Animalia","Mollusca","Bivalvia","Veneroida","Cardiidae","Clinocardium","Clinocardium nuttallii"
"80944","Species","Spisula solidissima","Animalia","Mollusca","Bivalvia","Veneroida","Mactridae","Spisula","Spisula solidissima"
"80954","Genus","Tresus","Animalia","Mollusca","Bivalvia","Veneroida","Mactridae","Tresus",NA
"80962","Species","Rangia cuneata","Animalia","Mollusca","Bivalvia","Veneroida","Mactridae","Rangia","Rangia cuneata"
"80983","Species","Mactromeris polynyma","Animalia","Mollusca","Bivalvia","Veneroida","Mactridae","Mactromeris","Mactromeris polynyma"
"81008","Species","Siliqua patula","Animalia","Mollusca","Bivalvia","Veneroida","Pharidae","Siliqua","Siliqua patula"
"81022","Species","Ensis directus","Animalia","Mollusca","Bivalvia","Veneroida","Pharidae","Ensis","Ensis directus"
"81027","Species","Ensis myrae","Animalia","Mollusca","Bivalvia","Veneroida","Pharidae","Ensis","Ensis myrae"
"81248","Species","Donax variabilis","Animalia","Mollusca","Bivalvia","Veneroida","Donacidae","Donax","Donax variabilis"
"81272","Species","Tagelus plebeius","Animalia","Mollusca","Bivalvia","Veneroida","Solecurtidae","Tagelus","Tagelus plebeius"
"81343","Species","Arctica islandica","Animalia","Mollusca","Bivalvia","Veneroida","Arcticidae","Arctica","Arctica islandica"
"81386","Species","Corbicula manilensis","Animalia","Mollusca","Bivalvia","Veneroida","Corbiculidae","Corbicula","Corbicula manilensis"
"81464","Species","Protothaca staminea","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Protothaca","Protothaca staminea"
"81495","Genus","Mercenaria","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Mercenaria",NA
"81496","Species","Mercenaria mercenaria","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Mercenaria","Mercenaria mercenaria"
"81499","Species","Mercenaria campechiensis","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Mercenaria","Mercenaria campechiensis"
"81500","Genus","Pitar","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Pitar",NA
"81501","Species","Pitar morrhuanus","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Pitar","Pitar morrhuanus"
"81579","Species","Macrocallista nimbosa","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Macrocallista","Macrocallista nimbosa"
"81649","Family","Chamidae","Animalia","Mollusca","Bivalvia","Veneroida","Chamidae",NA,NA
"81692","Species","Mya arenaria","Animalia","Mollusca","Bivalvia","Myoida","Myidae","Mya","Mya arenaria"
"81777","Species","Panopea generosa","Animalia","Mollusca","Bivalvia","Myoida","Hiatellidae","Panopea","Panopea generosa"
"81779","Species","Panopea abrupta","Animalia","Mollusca","Bivalvia","Myoida","Hiatellidae","Panopea","Panopea abrupta"
"81796","Species","Cyrtopleura costata","Animalia","Mollusca","Bivalvia","Myoida","Pholadidae","Cyrtopleura","Cyrtopleura costata"
"82367","Order","Teuthida","Animalia","Mollusca","Cephalopoda","Teuthida",NA,NA,NA
"82369","Family","Loliginidae","Animalia","Mollusca","Cephalopoda","Teuthida","Loliginidae",NA,NA
"82371","Species","Loligo opalescens","Animalia","Mollusca","Cephalopoda","Teuthida","Loliginidae","Loligo","Loligo opalescens"
"82372","Species","Loligo pealeii","Animalia","Mollusca","Cephalopoda","Teuthida","Loliginidae","Loligo","Loligo pealeii"
"82379","Species","Lolliguncula brevis","Animalia","Mollusca","Cephalopoda","Teuthida","Loliginidae","Lolliguncula","Lolliguncula brevis"
"82521","Species","Illex illecebrosus","Animalia","Mollusca","Cephalopoda","Teuthida","Ommastrephidae","Illex","Illex illecebrosus"
"82538","Species","Dosidicus gigas","Animalia","Mollusca","Cephalopoda","Teuthida","Ommastrephidae","Dosidicus","Dosidicus gigas"
"82590","Family","Octopodidae","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae",NA,NA
"82603","Species","Octopus vulgaris","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris"
"82607","Species","Octopus joubini","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus joubini"
"82610","Species","Octopus briareus","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus briareus"
"82611","Species","Octopus macropus","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus macropus"
"82702","Genus","Limulus","Animalia","Arthropoda","Euchelicerata","Xiphosurida","Limulidae","Limulus",NA
"82703","Species","Limulus polyphemus","Animalia","Arthropoda","Euchelicerata","Xiphosurida","Limulidae","Limulus","Limulus polyphemus"
"83677","Subphylum","Crustacea","Animalia","Arthropoda",NA,NA,NA,NA,NA
"83691","Species","Artemia salina","Animalia","Arthropoda","Branchiopoda","Anostraca","Artemiidae","Artemia","Artemia salina"
"846493","Infrakingdom","Chlorophyta","Plantae",NA,NA,NA,NA,NA,NA
"914179","Infraphylum","Gnathostomata","Animalia","Chordata",NA,NA,NA,NA,NA
"9309","Order","Bryopsidales","Plantae",NA,"Ulvophyceae","Bryopsidales",NA,NA,NA
"934083","Species","Gadus chalcogrammus","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus"
"95599","Order","Decapoda","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"95600","Suborder","Dendrobranchiata","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"95601","Superfamily","Penaeoidea","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"95602","Family","Penaeidae","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae",NA,NA
"95603","Genus","Penaeus","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus",NA
"95638","Species","Penaeus monodon","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Penaeus monodon"
"95647","Genus","Trachypenaeus","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Trachypenaeus",NA
"95750","Species","Xiphopenaeus kroyeri","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Xiphopenaeus","Xiphopenaeus kroyeri"
"95966","Species","Pleoticus robustus","Animalia","Arthropoda","Malacostraca","Decapoda","Solenoceridae","Pleoticus","Pleoticus robustus"
"96027","Genus","Sicyonia","Animalia","Arthropoda","Malacostraca","Decapoda","Sicyoniidae","Sicyonia",NA
"96028","Species","Sicyonia brevirostris","Animalia","Arthropoda","Malacostraca","Decapoda","Sicyoniidae","Sicyonia","Sicyonia brevirostris"
"96038","Species","Sicyonia ingentis","Animalia","Arthropoda","Malacostraca","Decapoda","Sicyoniidae","Sicyonia","Sicyonia ingentis"
"96106","Infraorder","Caridea","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"96220","Genus","Macrobrachium","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Macrobrachium",NA
"96383","Genus","Palaemonetes","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemonetes",NA
"96421","Species","Periclimenes pedersoni","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Periclimenes","Periclimenes pedersoni"
"96424","Species","Periclimenes yucatanicus","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Periclimenes","Periclimenes yucatanicus"
"96601","Genus","Alpheus","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus",NA
"96893","Species","Lysmata wurdemanni","Animalia","Arthropoda","Malacostraca","Decapoda","Lysmatidae","Lysmata","Lysmata wurdemanni"
"96896","Species","Lysmata grabhami","Animalia","Arthropoda","Malacostraca","Decapoda","Lysmatidae","Lysmata","Lysmata grabhami"
"96966","Genus","Pandalus","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus",NA
"96967","Species","Pandalus borealis","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus borealis"
"96970","Species","Pandalus jordani","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus jordani"
"96979","Species","Pandalus platyceros","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Pandalus platyceros"
"97106","Family","Crangonidae","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae",NA,NA
"97297","Species","Stenopus scutellatus","Animalia","Arthropoda","Malacostraca","Decapoda","Stenopodidae","Stenopus","Stenopus scutellatus"
"97298","Species","Stenopus hispidus","Animalia","Arthropoda","Malacostraca","Decapoda","Stenopodidae","Stenopus","Stenopus hispidus"
"97306","Superfamily","Astacoidea","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"97314","Species","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus"
"97324","Family","Astacidae","Animalia","Arthropoda","Malacostraca","Decapoda","Astacidae",NA,NA
"97490","Genus","Procambarus","Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Procambarus",NA
"97648","Species","Panulirus argus","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","Panulirus argus"
"97650","Species","Panulirus interruptus","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","Panulirus interruptus"
"97651","Species","Panulirus guttatus","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","Panulirus guttatus"
"97660","Family","Scyllaridae","Animalia","Arthropoda","Malacostraca","Decapoda","Scyllaridae",NA,NA
"97671","Genus","Scyllarides","Animalia","Arthropoda","Malacostraca","Decapoda","Scyllaridae","Scyllarides",NA
"97732","Family","Callianassidae","Animalia","Arthropoda","Malacostraca","Decapoda","Callianassidae",NA,NA
"97775","Genus","Pagurus","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus",NA
"97863","Species","Phimochirus operculatus","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Phimochirus","Phimochirus operculatus"
"97916","Family","Coenobitidae","Animalia","Arthropoda","Malacostraca","Decapoda","Coenobitidae",NA,NA
"97934","Genus","Paralithodes","Animalia","Arthropoda","Malacostraca","Decapoda","Lithodidae","Paralithodes",NA
"97943","Species","Lithodes maja","Animalia","Arthropoda","Malacostraca","Decapoda","Lithodidae","Lithodes","Lithodes maja"
"98058","Family","Porcellanidae","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae",NA,NA
"98088","Species","Porcellana sayana","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Porcellana","Porcellana sayana"
"98131","Family","Hippidae","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae",NA,NA
"98134","Species","Emerita talpoida","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita","Emerita talpoida"
"98168","Species","Paguristes puncticeps","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Paguristes","Paguristes puncticeps"
"98170","Species","Paguristes erythrops","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Paguristes","Paguristes erythrops"
"98188","Species","Clibanarius vittatus","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Clibanarius","Clibanarius vittatus"
"98191","Species","Clibanarius tricolor","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Clibanarius","Clibanarius tricolor"
"98194","Species","Dardanus venosus","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Dardanus","Dardanus venosus"
"98200","Species","Petrochirus diogenes","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Petrochirus","Petrochirus diogenes"
"98205","Species","Calcinus tibicen","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Calcinus","Calcinus tibicen"
"98208","Species","Upogebia pugettensis","Animalia","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia","Upogebia pugettensis"
"98276","Infraorder","Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"98340","Family","Calappidae","Animalia","Arthropoda","Malacostraca","Decapoda","Calappidae",NA,NA
"98417","Family","Majidae","Animalia","Arthropoda","Malacostraca","Decapoda","Majidae",NA,NA
"98427","Genus","Chionoecetes","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Chionoecetes",NA
"98428","Species","Chionoecetes opilio","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Chionoecetes","Chionoecetes opilio"
"98429","Species","Chionoecetes bairdi","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Chionoecetes","Chionoecetes bairdi"
"98453","Genus","Libinia","Animalia","Arthropoda","Malacostraca","Decapoda","Pisidae","Libinia",NA
"98455","Species","Libinia emarginata","Animalia","Arthropoda","Malacostraca","Decapoda","Pisidae","Libinia","Libinia emarginata"
"98477","Genus","Loxorhynchus","Animalia","Arthropoda","Malacostraca","Decapoda","Pisidae","Loxorhynchus",NA
"98483","Species","Stenorhynchus seticornis","Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Stenorhynchus","Stenorhynchus seticornis"
"98485","Species","Metoporhaphis calcarata","Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Metoporhaphis","Metoporhaphis calcarata"
