"source","table","year","port_complex","category","comm_name_orig","presentation","landings_lb","landings_kg","value_usd"
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, group gopher","whole",77259,35044.0973940235,127006
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, group red","whole",292482,132667.62052316,372519
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, group rosefish","whole",216850,98361.5180094746,50009
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, group small","whole",82942,37621.8631622866,50410
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, kelp","whole",5601,2540.57118916794,5574
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, olive","whole",451,204.570185023164,272
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, splitnose","whole",5988,2716.11145879979,1497
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, treefish","whole",17,7.7110712758177,50
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, unspecified","whole",991091,449551.37304832,710384
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, vermilion","whole",1,0.453592427989276,1
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, widow","whole",5595,2537.8496346,2408
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, yelloweye","whole",6,2.72155456793566,3
"FB 181","Table 5g",1993,"Morro Bay","Rockfish","Rockfish, yellowtail","whole",401,181.8905636237,204
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Crab, box","whole",72,32.6586548152279,112
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Crab, claws","claws",215,97.5223720176944,58
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Crab, king","whole",5,2.26796213994638,10
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Crab, rock unspecified","whole",77839,35307.1810022573,78548
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Crab, spider","whole",2251,1021.03655540386,1379
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Lobster, California spiny","whole",198478,90028.1179224556,1226213
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Prawn, ridgeback","whole",1035,469.468162968901,7235
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Prawn, spot","whole",39525,17928.2407162761,267006
"FB 181","Table 5g",1993,"San Diego","Crustaceans","Shrimp, brine","whole",8213,3725.35461107593,821
"FB 181","Table 5g",1993,"San Diego","Echinoderms","Sea cucumber, unspecified","whole",14444,6551.68902987711,6180
"FB 181","Table 5g",1993,"San Diego","Echinoderms","Urchin, purple sea","whole",3071,1392.98234635507,3352
"FB 181","Table 5g",1993,"San Diego","Echinoderms","Urchin, red","whole",1438029,652279.065628991,1569323
"FB 181","Table 5g",1993,"San Diego","Fish","Anchovy, northern","whole",8149,3696.32469568461,1569
"FB 181","Table 5g",1993,"San Diego","Fish","Barracuda, California","whole",3824,1734.53744463099,3197
"FB 181","Table 5g",1993,"San Diego","Fish","Bass, giant sea","whole",1377,624.596773341234,2612
"FB 181","Table 5g",1993,"San Diego","Fish","Bonito, Pacific","whole",3322,1506.83404578038,3968
"FB 181","Table 5g",1993,"San Diego","Fish","Butterfish (Pacific pompano)","whole",72,32.6586548152279,36
"FB 181","Table 5g",1993,"San Diego","Fish","Cabezon","whole",82,37.1945790951207,127
"FB 181","Table 5g",1993,"San Diego","Fish","Croaker, black","whole",230,104.326258437534,173
"FB 181","Table 5g",1993,"San Diego","Fish","Croaker, white","whole",132401,60056.0910582082,88521
"FB 181","Table 5g",1993,"San Diego","Fish","Dolphin (fish)","whole",1328,602.370744369759,2160
"FB 181","Table 5g",1993,"San Diego","Fish","Eel","whole",1554,704.882633095335,4815
"FB 181","Table 5g",1993,"San Diego","Fish","Eel, California moray","whole",629,285.309637205255,2056
"FB 181","Table 5g",1993,"San Diego","Fish","Flounder, unspecified","whole",16,7.25747884782842,13
"FB 181","Table 5g",1993,"San Diego","Fish","Guitarfish, shovelnose","whole",497,225.43543671067,213
"FB 181","Table 5g",1993,"San Diego","Fish","Halfmoon","whole",494,224.074659426703,397
"FB 181","Table 5g",1993,"San Diego","Fish","Halibut, California","whole",59350,26920.7106011636,145968
"FB 181","Table 5g",1993,"San Diego","Fish","Lingcod","whole",1053,477.632826672708,835
"FB 181","Table 5g",1993,"San Diego","Fish","Louvar","whole",2012,912.627965114424,7382
"FB 181","Table 5g",1993,"San Diego","Fish","Mackerel, jack","whole",6959,3156.54970637737,2604
"FB 181","Table 5g",1993,"San Diego","Fish","Mackerel, Pacific","whole",35910,16288.5040890949,13243
"FB 181","Table 5g",1993,"San Diego","Fish","Mullet, striped","whole",13508,6127.12651727914,11143
"FB 181","Table 5g",1993,"San Diego","Fish","Opah","whole",58222,26409.0583423916,23250
"FB 181","Table 5g",1993,"San Diego","Fish","Opaleye","whole",942,427.284067165898,2000
"FB 181","Table 5g",1993,"San Diego","Fish","Queenfish","whole",64,29.0299153913137,51
"FB 181","Table 5g",1993,"San Diego","Fish","Sablefish","whole",4249,1927.31422652644,2145
"FB 181","Table 5g",1993,"San Diego","Fish","Salmon, Chinook","whole",375,170.097160495979,1219
"FB 181","Table 5g",1993,"San Diego","Fish","Salmon, pink","whole",8,3.62873942391421,16
"FB 181","Table 5g",1993,"San Diego","Fish","Sanddab","whole",640,290.299153913137,667
"FB 181","Table 5g",1993,"San Diego","Fish","Sardine, Pacific","whole",774,351.0805392637,530
"FB 181","Table 5g",1993,"San Diego","Fish","Sargo","whole",97,43.9984655149598,72
"FB 181","Table 5g",1993,"San Diego","Fish","Scorpionfish, California","whole",11113,5040.77265224483,15853
"FB 181","Table 5g",1993,"San Diego","Fish","Sculpin, staghorn","whole",1250,566.990534986595,1495
"FB 181","Table 5g",1993,"San Diego","Fish","Seabass, white","whole",6485,2941.54689551046,14757
"FB 181","Table 5g",1993,"San Diego","Fish","Shad, American","whole",28,12.7005879836997,19
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, basking","whole",888,402.790076054477,888
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, bigeye thresher","whole",5916,2683.45280398456,2507
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, brown smoothhound","whole",1838,833.70288264429,963
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, leopard","whole",7580,3438.23060415871,7885
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, Pacific angel","whole",2534,1149.40321252483,1317
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, pelagic thresher","whole",390,176.901046915818,195
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, shortfin mako","whole",40734,18476.6339617152,52043
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, soupfin","whole",10661,4835.74887479367,10745
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, thresher","whole",52952,24018.6262468882,84063
"FB 181","Table 5g",1993,"San Diego","Fish","Shark, unspecified","whole",254,115.212476709276,102
"FB 181","Table 5g",1993,"San Diego","Fish","Sheephead, California","whole",113136,51317.6329329948,317411
"FB 181","Table 5g",1993,"San Diego","Fish","Skate, unspecified","whole",967,438.62387786563,309
"FB 181","Table 5g",1993,"San Diego","Fish","Sole, petrale","whole",6,2.72155456793566,6
"FB 181","Table 5g",1993,"San Diego","Fish","Sole, rock","whole",14,6.35029399184987,13
"FB 181","Table 5g",1993,"San Diego","Fish","Sole, sand","whole",18,8.16466370380697,16
"FB 181","Table 5g",1993,"San Diego","Fish","Sole, unspecified","whole",152,68.94604905437,114
"FB 181","Table 5g",1993,"San Diego","Fish","Surfperch, unspecified","whole",2618,1187.50497647593,2129
"FB 181","Table 5g",1993,"San Diego","Fish","Surfperch, walleye","whole",22,9.97903341576408,17
"FB 181","Table 5g",1993,"San Diego","Fish","Swordfish","whole",435134,197373.487560686,1656568
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, albacore","whole",5877,2665.76269929298,5387
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, bigeye","whole",749,339.740728563968,1804
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, bluefin","whole",10733,4868.4075296089,15696
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, skipjack","whole",2636,1195.66964017973,537
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, unspecified","whole",4920,2231.67474570724,7594
"FB 181","Table 5g",1993,"San Diego","Fish","Tuna, yellowfin","whole",2832,1284.57375606563,2496
"FB 181","Table 5g",1993,"San Diego","Fish","Wahoo","whole",141,63.956532346488,141
"FB 181","Table 5g",1993,"San Diego","Fish","Whitefish, ocean","whole",3485,1580.76961154263,2480
"FB 181","Table 5g",1993,"San Diego","Fish","Yellowtail","whole",9990,4531.38835561287,11691
"FB 181","Table 5g",1993,"San Diego","Miscellaneous invertebrates","Unspecified species","whole",232,105.233443293512,209
"FB 181","Table 5g",1993,"San Diego","Miscellaneous invertebrates","Worms, marine","whole",13,5.89670156386059,72
"FB 181","Table 5g",1993,"San Diego","Mollusks","Abalone, green","whole",571,259.001276381877,4450
"FB 181","Table 5g",1993,"San Diego","Mollusks","Abalone, pink","whole",1990,902.64893169866,16343
"FB 181","Table 5g",1993,"San Diego","Mollusks","Abalone, red","whole",743,337.019173996032,4490
"FB 181","Table 5g",1993,"San Diego","Mollusks","Limpet, unspecified","whole",37,16.7829198356032,8
"FB 181","Table 5g",1993,"San Diego","Mollusks","Octopus, unspecified","whole",67,30.3906926752815,48
"FB 181","Table 5g",1993,"San Diego","Mollusks","Snail, sea","whole",129387,58688.9634802485,38864
"FB 181","Table 5g",1993,"San Diego","Mollusks","Squid, market","whole",345,156.4893876563,37
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, bank","whole",233,105.687035721501,163
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, blackgill","whole",54248,24606.4820335623,46459
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, blue","whole",854,387.367933502842,820
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, bocaccio","whole",12873,5839.09532550595,8730
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, chilipepper","whole",9708,4403.47529091989,4708
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, cowcod","whole",5500,2494.75835394102,6425
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, greenstriped","whole",4,1.81436971195711,2
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, group gopher","whole",8,3.62873942391421,6
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, group red","whole",43893,19909.5324417333,49012
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, group rosefish","whole",4751,2155.01762537705,1254
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, group small","whole",475,215.456403294906,261
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, Pacific ocean perch","whole",106,48.0807973668633,95
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, starry","whole",125,56.6990534986595,162
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, unspecified","whole",204104,92580.0289223233,174892
"FB 181","Table 5g",1993,"San Diego","Rockfish","Rockfish, yellowtail","whole",153,69.3996414823593,63
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Crab, box","whole",38,17.2365122635925,28
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Crab, Dungeness","whole",252934,114728.94718104,436287
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Crab, rock unspecified","whole",57088,25894.6845290518,73375
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Lobster, California spiny","whole",15,6.80388641983915,94
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Prawn, spot","whole",121,54.8846837867024,484
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Shrimp, bay","whole",71700,32522.5770868311,308562
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Shrimp, brine","whole",1431481,649308.942410517,143148
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Shrimp, ghost","whole",43031,19518.5357688066,24493
"FB 181","Table 5g",1993,"San Francisco","Crustaceans","Shrimp, unspecified","whole",1180,535.239065027346,3540
"FB 181","Table 5g",1993,"San Francisco","Echinoderms","Urchin, red","whole",369492,167598.773402614,355519
"FB 181","Table 5g",1993,"San Francisco","Fish","Anchovy, northern","whole",537736,243912.977857242,108964
"FB 181","Table 5g",1993,"San Francisco","Fish","Barracuda, California","whole",39,17.6901046915818,28
"FB 181","Table 5g",1993,"San Francisco","Fish","Butterfish (Pacific pompano)","whole",3746,1699.15723524783,3964
"FB 181","Table 5g",1993,"San Francisco","Fish","Cabezon","whole",403,182.797748479678,261
"FB 181","Table 5g",1993,"San Francisco","Fish","Cod, Pacific","whole",120,54.4310913587132,180
"FB 181","Table 5g",1993,"San Francisco","Fish","Croaker, unspecified","whole",420,190.508819755496,210
"FB 181","Table 5g",1993,"San Francisco","Fish","Croaker, white","whole",77262,35045.4581713075,38390
"FB 181","Table 5g",1993,"San Francisco","Fish","Eel","whole",431,195.498336463378,294
"FB 181","Table 5g",1993,"San Francisco","Fish","Eel, wolf (wolf-eel)","whole",623,282.588082637319,350
"FB 181","Table 5g",1993,"San Francisco","Fish","Eulachon","whole",25,11.3398106997319,5
"FB 181","Table 5g",1993,"San Francisco","Fish","Fish, unspecified","whole",3645,1653.34440002091,35508
"FB 181","Table 5g",1993,"San Francisco","Fish","Flounder, starry","whole",20017,9079.55963106135,8563
"FB 181","Table 5g",1993,"San Francisco","Fish","Flounder, unspecified","whole",14190,6436.47655316783,6410
"FB 181","Table 5g",1993,"San Francisco","Fish","Flyingfish","whole",423,191.869597039464,106
"FB 181","Table 5g",1993,"San Francisco","Fish","Goby, bluebanded","whole",120,54.4310913587132,60
"FB 181","Table 5g",1993,"San Francisco","Fish","Goby, yellowfin","whole",12279,5569.66142328032,12960
"FB 181","Table 5g",1993,"San Francisco","Fish","Greenling, kelp","whole",181,82.100229466059,161
"FB 181","Table 5g",1993,"San Francisco","Fish","Grenadiers","whole",616,279.412935641394,74
"FB 181","Table 5g",1993,"San Francisco","Fish","Hagfish","whole",25,11.3398106997319,25
"FB 181","Table 5g",1993,"San Francisco","Fish","Halibut, California","whole",310259,140731.133115525,760171
"FB 181","Table 5g",1993,"San Francisco","Fish","Herring, Pacific","whole",7914329,3589879.70701594,1978200
"FB 181","Table 5g",1993,"San Francisco","Fish","Jacksmelt","whole",60,27.2155456793566,34
"FB 181","Table 5g",1993,"San Francisco","Fish","Lingcod","whole",413125,187390.37181307,191001
"FB 181","Table 5g",1993,"San Francisco","Fish","Lizardfish, California","whole",136,61.6885702065416,27
"FB 181","Table 5g",1993,"San Francisco","Fish","Louvar","whole",24,10.8862182717426,60
"FB 181","Table 5g",1993,"San Francisco","Fish","Mackerel, jack","whole",618,280.320120497373,182
"FB 181","Table 5g",1993,"San Francisco","Fish","Mackerel, Pacific","whole",2814,1276.40909236182,1121
"FB 181","Table 5g",1993,"San Francisco","Fish","Mudsucker, longjaw","whole",14,6.35029399184987,70
"FB 181","Table 5g",1993,"San Francisco","Fish","Opah","whole",2045,927.59651523807,1036
"FB 181","Table 5g",1993,"San Francisco","Fish","Prickleback, monkeyface","whole",93,42.1840958030027,166
"FB 181","Table 5g",1993,"San Francisco","Fish","Sablefish","whole",600762,272501.094223694,235545
"FB 181","Table 5g",1993,"San Francisco","Fish","Salmon","whole",4647,2107.84401286617,10404
"FB 181","Table 5g",1993,"San Francisco","Fish","Salmon, Chinook","whole",909968,412754.594512546,2070769
"FB 181","Table 5g",1993,"San Francisco","Fish","Salmon, coho","whole",119,53.9774989307239,443
"FB 181","Table 5g",1993,"San Francisco","Fish","Sanddab","whole",497247,225547.474040384,227983
"FB 181","Table 5g",1993,"San Francisco","Fish","Scorpionfish, California","whole",11,4.98951670788204,44
"FB 181","Table 5g",1993,"San Francisco","Fish","Sculpin, staghorn","whole",2553,1158.02146865662,6120
"FB 181","Table 5g",1993,"San Francisco","Fish","Seabass, white","whole",184,83.4610067500269,400
"FB 181","Table 5g",1993,"San Francisco","Fish","Shad, American","whole",11608,5265.30090409952,21760
"FB 181","Table 5g",1993,"San Francisco","Fish","Shad, threadfin","whole",36520,16565.1954701684,62296
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, bigeye thresher","whole",3321,1506.38045335239,1480
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, blue","whole",224,101.604703869598,191
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, brown smoothhound","whole",104,47.1736125108847,47
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, leopard","whole",19656,8915.81276455722,7031
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, Pacific angel","whole",21,9.5254409877748,15
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, shortfin mako","whole",5663,2568.69391970327,6269
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, sixgill","whole",41,18.5972895475603,41
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, soupfin","whole",9999,4535.47068746477,7778
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, thresher","whole",4315,1957.25132677373,4976
"FB 181","Table 5g",1993,"San Francisco","Fish","Shark, unspecified","whole",2035,923.060590958177,1196
"FB 181","Table 5g",1993,"San Francisco","Fish","Skate, unspecified","whole",31398,14241.8950540073,10070
"FB 181","Table 5g",1993,"San Francisco","Fish","Smelt, night","whole",264,119.748400989169,132
"FB 181","Table 5g",1993,"San Francisco","Fish","Smelt, surf","whole",1,0.453592427989276,1
"FB 181","Table 5g",1993,"San Francisco","Fish","Smelt, whitebait","whole",236,107.047813005469,120
"FB 181","Table 5g",1993,"San Francisco","Fish","Smelts, true","whole",630,285.763229633244,336
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, Dover","whole",1157456,525013.277330756,300667
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, English","whole",325379,147589.450626723,121641
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, fantail","whole",124,56.2454610706703,94
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, petrale","whole",250632,113684.777411808,202046
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, rex","whole",112099,50847.2575851699,37124
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, rock","whole",12287,5573.29016270424,5916
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, sand","whole",91175,41356.2896219223,68624
"FB 181","Table 5g",1993,"San Francisco","Fish","Sole, unspecified","whole",116,52.6167216467561,63
"FB 181","Table 5g",1993,"San Francisco","Fish","Surfperch, rainbow","whole",1927,874.072608735336,1927
"FB 181","Table 5g",1993,"San Francisco","Fish","Surfperch, unspecified","whole",5616,2547.37507558778,7637
