"source","table","category","comm_name_orig","comm_name","sci_name","year","presentation","landings_lb","landings_kg","value_usd"
"FB 181","Table 4a","Fish","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",1994,"not specified",4653967,2111004.19131197,1751403
"FB 181","Table 4a","Fish","Shark, smooth hammerhead","Smooth hammerhead shark","Sphyrna zygaena",1994,"not specified",648,293.927893337051,482
"FB 181","Table 4a","Fish","Snapper -Mexico-","Snapper","Lutjanidae spp.",1994,"not specified",9,4.08233185190349,4
"FB 181","Table 4a","Fish","Sole, unspecified","Sole","Pleuronectiformes spp.",1994,"not specified",35829,16251.7631024278,19566
"FB 181","Table 4a","Fish","Shark, soupfin","Soupfin shark","Galeorhinus galeus",1994,"not specified",79486,36054.2477311556,68910
"FB 181","Table 4a","Fish","Shark, spiny dogfish","Spiny dogfish shark","Squalus acanthias",1994,"not specified",1221,553.836354574906,596
"FB 181","Table 4a","Fish","Cabrilla, spotted","Spotted cabrilla","Epinephelus analogus",1994,"not specified",100,45.3592427989276,50
"FB 181","Table 4a","Fish","Eel, spotted cusk-","Spotted cusk-eel","Chilara taylori",1994,"not specified",117,53.0703140747453,58
"FB 181","Table 4a","Fish","Ratfish, spotted","Spotted ratfish","Hydrolagus colliei",1994,"not specified",6,2.72155456793566,23
"FB 181","Table 4a","Fish","Sculpin, staghorn","Staghorn sculpin","Leptocottus armatus",1994,"not specified",3557,1613.42826635786,7358
"FB 181","Table 4a","Fish","Flounder, starry","Starry flounder","Platichthys stellatus",1994,"not specified",33244,15079.2266760755,17041
"FB 181","Table 4a","Fish","Stingray","Stingray","Dasyatidae spp.",1994,"not specified",543,246.300688398177,109
"FB 181","Table 4a","Fish","Mullet, striped","Striped mullet","Mugil cephalus",1994,"not specified",7377,3346.15134127689,5057
"FB 181","Table 4a","Fish","Smelt, surf","Surf smelt","Hypomesus pretiosus",1994,"not specified",665020,301648.036461429,162176
"FB 181","Table 4a","Fish","Surfperch, unspecified","Surfperch","Embiotocidae spp.",1994,"not specified",18027,8176.91069936269,19889
"FB 181","Table 4a","Fish","Shark, swell","Swell shark","Cephaloscyllium ventriosum",1994,"not specified",778,352.894908975657,78
"FB 181","Table 4a","Fish","Swordfish","Swordfish","Xiphias gladius",1994,"not specified",2574910,1167959.67875387,9510874
"FB 181","Table 4a","Fish","Thornyheads (unspecified)","Thornyhead","Sebastolobus spp.",1994,"not specified",7294240,3308612.0319365,5558046
"FB 181","Table 4a","Fish","Shad, threadfin","Threadfin shad","Dorosoma petenense",1994,"not specified",56692,25715.0619275681,97760
"FB 181","Table 4a","Fish","Stickleback, threespine","Threespine stickleback","Gasterosteus aculeatus",1994,"not specified",167,75.7499354742092,20280
"FB 181","Table 4a","Fish","Sole, tongue","Tongue sole","Symphurus atricaudus",1994,"not specified",96,43.5448730869705,64
"FB 181","Table 4a","Fish","Topsmelt","Topsmelt","Atherinops affinis",1994,"not specified",69,31.2978775312601,35
"FB 181","Table 4a","Fish","Triggerfish","Triggerfish","Balistidae spp.",1994,"not specified",298,135.170543540804,209
"FB 181","Table 4a","Fish","Smelts, true","True smelt","Osmeridae spp.",1994,"not specified",3584,1625.67526191357,3233
"FB 181","Table 4a","Fish","Tuna, unspecified","Tuna","Scombridae spp.",1994,"not specified",70963,32188.279467403,70274
"FB 181","Table 4a","Fish","Turbot","Turbot","Pleuronectidae spp.",1994,"not specified",10055,4560.87186343217,2815
"FB 181","Table 4a","Fish","Wahoo","Wahoo","Acanthocybium solandri",1994,"not specified",4533,2056.13447607539,4521
"FB 181","Table 4a","Fish","Surfperch, walleye","Walleye surfperch","Hyperprosopon argenteum",1994,"not specified",271,122.923547985094,279
"FB 181","Table 4a","Fish","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",1994,"not specified",474552,215253.193887167,282683
"FB 181","Table 4a","Fish","Seabass, white","White seabass","Atractoscion nobilis",1994,"not specified",78932,35802.9575260496,149947
"FB 181","Table 4a","Fish","Shark, white","White shark","Carcharodon carcharias",1994,"not specified",364,165.107643788097,285
"FB 181","Table 4a","Fish","Surfperch, white","White surfperch","Phanerodon furcatus",1994,"not specified",10,4.53592427989276,8
"FB 181","Table 4a","Fish","Smelt, whitebait","Whitebait smelt","Allosmerus elongatus",1994,"not specified",1610,730.283809062735,615
"FB 181","Table 4a","Fish","Eel, wolf (wolf-eel)","Wolf eel","Anarrhichthys ocellatus",1994,"not specified",1497,679.027864699947,2716
"FB 181","Table 4a","Fish","Goby, yellowfin","Yellowfin goby","Acanthogobius flavimanus",1994,"not specified",1091,494.8693389363,3414
"FB 181","Table 4a","Fish","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",1994,"not specified",11142007,5053930.00780351,4517965
"FB 181","Table 4a","Fish","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",1994,"not specified",31992,14511.3289562329,45664
"FB 181","Table 4g","Miscellaneous species","Invertebrates, colonial","Colonial invertebrate","Cnidaria spp.",1994,"not specified",685,310.710813172654,1653
"FB 181","Table 4g","Miscellaneous species","Unspecified species","Fish","Osteichthyes spp.",1994,"not specified",2239,1015.59344626799,970
"FB 181","Table 4g","Miscellaneous species","Worms, marine","Marine worm","Polychaeta spp.",1994,"not specified",8,3.62873942391421,8
"FB 181","Table 4g","Miscellaneous species","Sponges","Sponge","Porifera spp.",1994,"not specified",74,33.5658396712064,75
"FB 181","Table 4g","Miscellaneous species","Tunicates","Tunicate","Tunicata spp.",1994,"not specified",52,23.5868062554424,246
"FB 181","Table 4e","Mollusks","Abalone","Abalone","Haliotis spp.",1994,"not specified",15,6.80388641983915,87
"FB 181","Table 4e","Mollusks","Snail, bubble","Bubble snail","Bulla gouldiana",1994,"not specified",838,380.110454655014,7898
"FB 181","Table 4e","Mollusks","Clam, California jackknife","California jackknife clam","Ensis myrae",1994,"not specified",2528,1146.68165795689,5251
"FB 181","Table 4e","Mollusks","Abalone, flat","Flat abalone","Haliotis walallensis",1994,"not specified",1,0.453592427989276,1
"FB 181","Table 4e","Mollusks","Abalone, green","Green abalone","Haliotis fulgens",1994,"not specified",992,449.963688565362,10720
"FB 181","Table 4e","Mollusks","Whelk, Kellet's","Kellet's whelk","Kelletia kelletii",1994,"not specified",39513,17922.7976071403,16265
"FB 181","Table 4e","Mollusks","Limpet, unspecified","Limpet","Archaeogastropoda spp.",1994,"not specified",399,180.983378767721,2384
"FB 181","Table 4e","Mollusks","Squid, market","Market squid","Doryteuthis opalescens",1994,"not specified",122372050,55507035.2775251,16370395
"FB 181","Table 4e","Mollusks","Mollusk, unspecified","Mollusk","Mollusca spp.",1994,"not specified",124,56.2454610706703,92
"FB 181","Table 4e","Mollusks","Snails, moon","Moon snail","Naticidae spp.",1994,"not specified",591,268.073124941662,537
"FB 181","Table 4e","Mollusks","Mussel","Mussel","Mytilidae spp.",1994,"not specified",12417,5632.25717834284,7601
"FB 181","Table 4e","Mollusks","Clam, northern razor","Northern razor clam","Siliqua patula",1994,"not specified",15,6.80388641983915,24
"FB 181","Table 4e","Mollusks","Octopus, unspecified","Octopus","Octopoda spp.",1994,"not specified",7526,3413.73661304729,5673
"FB 181","Table 4e","Mollusks","Abalone, pink","Pink abalone","Haliotis corrugata",1994,"not specified",15575,7064.70206593298,157650
"FB 181","Table 4e","Mollusks","Abalone, pinto","Pinto abalone","Haliotis kamtschatkana",1994,"not specified",8,3.62873942391421,18
"FB 181","Table 4e","Mollusks","Clam, purple","Purple clam","Nuttallia nuttallii",1994,"not specified",16,7.25747884782842,3
"FB 181","Table 4e","Mollusks","Abalone, red","Red abalone","Haliotis rufescens",1994,"not specified",285969,129713.373039665,2504388
"FB 181","Table 4e","Mollusks","Clam, rosy razor","Rosy razor clam","Solecurtus strigilatus",1994,"not specified",748,339.287136135979,451
"FB 181","Table 4e","Mollusks","Sea hare","Sea hare","Aplysia californica",1994,"not specified",6648,3015.48246127271,44258
"FB 181","Table 4e","Mollusks","Sea slug","Sea slug","Opisthobranchia spp.",1994,"not specified",2830,1283.66657120965,16065
"FB 181","Table 4e","Mollusks","Snail, sea","Sea snail","Gastropoda spp.",1994,"not specified",2893,1312.24289417298,1423
"FB 181","Table 4e","Mollusks","Abalone, threaded","Threaded abalone","Haliotis assimilis",1994,"not specified",38,17.2365122635925,1009
"FB 181","Table 4e","Mollusks","Abalone, white","White abalone","Haliotis sorenseni",1994,"not specified",47,21.318844115496,420
"FB 181","Table 4f","Plants","Kelp","Kelp","Macrocystis spp.",1994,"not specified",65,29.483507819303,65
"FB 181","Table 4f","Plants","Algae, marine","Marine algae","Algae spp.",1994,"not specified",7,3.17514699592493,4
"FB 181","Table 4b","Rockfish","Rockfish, bank","Bank rockfish","Sebastes rufus",1994,"not specified",55867,25340.8481744769,24766
"FB 181","Table 4b","Rockfish","Rockfish, black","Black rockfish","Sebastes melanops",1994,"not specified",248713,112814.333542497,117568
"FB 181","Table 4b","Rockfish","Rockfish, black-and-yellow","Black-and-yellow rockfish","Sebastes chrysomelas",1994,"not specified",5,2.26796213994638,3
"FB 181","Table 4b","Rockfish","Rockfish, group black/blue","Black/blue rockfish group","Sebastes spp.",1994,"not specified",10309,4676.08434014145,5545
"FB 181","Table 4b","Rockfish","Rockfish, blackgill","Blackgill rockfish","Sebastes melanostomus",1994,"not specified",579005,262632.283767931,403854
"FB 181","Table 4b","Rockfish","Rockfish, blue","Blue rockfish","Sebastes mystinus",1994,"not specified",73600,33384.4027000107,39314
"FB 181","Table 4b","Rockfish","Rockfish, bocaccio","Bocaccio rockfish","Sebastes paucispinis",1994,"not specified",1883077,854149.468520763,763518
"FB 181","Table 4b","Rockfish","Rockfish, group bolina","Bolina rockfish group","Sebastes spp.",1994,"not specified",73926,33532.2738315352,152424
"FB 181","Table 4b","Rockfish","Rockfish, bronzespotted","Bronzespotted rockfish","Sebastes gilli",1994,"not specified",54,24.4939911114209,41
"FB 181","Table 4b","Rockfish","Rockfish, brown","Brown rockfish","Sebastes auriculatus",1994,"not specified",9200,4173.05033750134,9590
"FB 181","Table 4b","Rockfish","Rockfish, canary","Canary rockfish","Sebastes pinniger",1994,"not specified",205338,93139.761978462,146615
"FB 181","Table 4b","Rockfish","Rockfish, group canary/vermilion","Canary/vermilion rockfish group","Sebastes spp.",1994,"not specified",147,66.6780869144236,117
"FB 181","Table 4b","Rockfish","Rockfish, chilipepper","Chilipepper rockfish","Sebastes goodei",1994,"not specified",2682990,1216983.94837095,1182397
"FB 181","Table 4b","Rockfish","Rockfish, China","China rockfish","Sebastes nebulosus",1994,"not specified",67963,30827.5021834352,124167
"FB 181","Table 4b","Rockfish","Rockfish, copper","Copper rockfish","Sebastes caurinus",1994,"not specified",76832,34850.4134272721,110748
"FB 181","Table 4b","Rockfish","Rockfish, copper (whitebelly)","Copper rockfish","Sebastes caurinus",1994,"not specified",25,11.3398106997319,30
"FB 181","Table 4b","Rockfish","Rockfish, cowcod","Cowcod rockfish","Sebastes levis",1994,"not specified",33596,15238.8912107277,39335
"FB 181","Table 4b","Rockfish","Rockfish, group deepwater reds","Deepwater reds rockfish group","Sebastes spp.",1994,"not specified",2368,1074.10686947861,1637
"FB 181","Table 4b","Rockfish","Rockfish, flag","Flag rockfish","Sebastes rubrivinctus",1994,"not specified",180,81.6466370380698,243
"FB 181","Table 4b","Rockfish","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1994,"not specified",31337,14214.2259159,35686
"FB 181","Table 4b","Rockfish","Rockfish, group gopher","Gopher rockfish group","Sebastes spp.",1994,"not specified",147069,66709.3847919549,258739
"FB 181","Table 4b","Rockfish","Rockfish, grass","Grass rockfish","Sebastes rastrelliger",1994,"not specified",72601,32931.2638644495,293826
"FB 181","Table 4b","Rockfish","Rockfish, greenspotted","Greenspotted rockfish","Sebastes chlorostictus",1994,"not specified",33381,15141.36883871,32441
"FB 181","Table 4b","Rockfish","Rockfish, greenstriped","Greenstriped rockfish","Sebastes elongatus",1994,"not specified",3140,1424.28022388633,1115
"FB 181","Table 4b","Rockfish","Rockfish, kelp","Kelp rockfish","Sebastes atrovirens",1994,"not specified",6673,3026.82227197244,10254
"FB 181","Table 4b","Rockfish","Rockfish, olive","Olive rockfish","Sebastes serranoides",1994,"not specified",135,61.2349777785523,83
"FB 181","Table 4b","Rockfish","Rockfish, Pacific ocean perch","Pacific ocean perch rockfish","Sebastes alutus",1994,"not specified",323,146.510354240536,113
"FB 181","Table 4b","Rockfish","Rockfish, pinkrose","Pinkrose rockfish","Sebastes simulator",1994,"not specified",214,97.0687795897051,107
"FB 181","Table 4b","Rockfish","Rockfish, quillback","Quillback rockfish","Sebastes maliger",1994,"not specified",2776,1259.17258009823,4021
"FB 181","Table 4b","Rockfish","Rockfish, group red","Red rockfish group","Sebastes spp.",1994,"not specified",1354762,614509.784927608,1245298
"FB 181","Table 4b","Rockfish","Rockfish, redbanded","Redbanded rockfish","Sebastes babcocki",1994,"not specified",6138,2784.15032299818,4776
"FB 181","Table 4b","Rockfish","Rockfish, unspecified","Rockfish","Sebastes spp.",1994,"not specified",4329766,1963949.07256542,1925436
"FB 181","Table 4b","Rockfish","Rockfish, group rosefish","Rosefish rockfish group","Sebastes spp.",1994,"not specified",549425,249215.019748008,149876
"FB 181","Table 4b","Rockfish","Rockfish, rosethorn","Rosethorn rockfish","Sebastes helvomaculatus",1994,"not specified",10157,4607.13829108708,4856
"FB 181","Table 4b","Rockfish","Rockfish, rosy","Rosy rockfish","Sebastes rosaceus",1994,"not specified",1002,454.499612845255,587
"FB 181","Table 4b","Rockfish","Rockfish, shortbelly","Shortbelly rockfish","Sebastes jordani",1994,"not specified",6195,2810.00509139357,1073
"FB 181","Table 4b","Rockfish","Rockfish, group small","Small rockfish group","Sebastes spp.",1994,"not specified",1099744,498835.551126639,355132
"FB 181","Table 4b","Rockfish","Rockfish, speckled","Speckled rockfish","Sebastes ovalis",1994,"not specified",13,5.89670156386059,10
"FB 181","Table 4b","Rockfish","Rockfish, splitnose","Splitnose rockfish","Sebastes diploproa",1994,"not specified",4029,1827.52389236879,1075
"FB 181","Table 4b","Rockfish","Rockfish, squarespot","Squarespot rockfish","Sebastes hopkinsi",1994,"not specified",1413,640.926100748847,1198
"FB 181","Table 4b","Rockfish","Rockfish, starry","Starry rockfish","Sebastes constellatus",1994,"not specified",20236,9178.896372791,25380
"FB 181","Table 4b","Rockfish","Rockfish, treefish","Treefish rockfish","Sebastes serriceps",1994,"not specified",114,51.7095367907775,353
"FB 181","Table 4b","Rockfish","Rockfish, vermilion","Vermilion rockfish","Sebastes miniatus",1994,"not specified",48690,22085.4153187979,42746
"FB 181","Table 4b","Rockfish","Rockfish, widow","Widow rockfish","Sebastes entomelas",1994,"not specified",2015399,914169.72577716,693815
"FB 181","Table 4b","Rockfish","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",1994,"not specified",56754,25743.1846581034,60035
"FB 181","Table 4b","Rockfish","Rockfish, yellowtail","Yellowtail rockfish","Sebastes flavidus",1994,"not specified",543557,246553.339380567,248330
"FB 181","Table 4c","Crustaceans","Shrimp, bay","Bay shrimp","Crangon franciscorum",1995,"not specified",98053,44476.0983416325,426144
"FB 181","Table 4c","Crustaceans","Shrimp, brine","Brine shrimp","Artemia salina",1995,"not specified",945017,428652.555521142,803264
"FB 181","Table 4c","Crustaceans","Crab, box","Brown box crab","Lopholithodes foraminatus",1995,"not specified",82,37.1945790951207,79
"FB 181","Table 4c","Crustaceans","Lobster, California spiny","California spiny lobster","Panulirus interruptus",1995,"not specified",616183,279495.943055716,4846991
"FB 181","Table 4c","Crustaceans","Prawn, spot","California spot prawn","Pandalus platyceros",1995,"not specified",394934,179139.071955517,2596163
"FB 181","Table 4c","Crustaceans","Shrimp, coonstriped","Coonstriped shrimp","Pandalus danae",1995,"not specified",2486,1127.63077598134,3729
"FB 181","Table 4c","Crustaceans","Crab, claws","Crab","Brachyura spp.",1995,"claws",3812,1729.09433549512,3172
"FB 181","Table 4c","Crustaceans","Crustacean, unspecified","Crustacean","Crustacea spp.",1995,"not specified",19,8.61825613179625,49
"FB 181","Table 4c","Crustaceans","Crab, Dungeness","Dungeness crab","Metacarcinus magister",1995,"not specified",9237245,4189944.3874818,14650778
